target_id 	 Ck_1 	 CK_2 	 CK_3 	 ET_1 	 ET_2 	 ET_3 	 MJ_1 	 MJ_2 	 MJ_3 
CRO_T134089	30	28	33	32	31	37	32	33	35
CRO_T134090	15	12	12	12	10	13	13	11	12
CRO_T134091	26	24	64	72	58	48	36	50	36
CRO_T134093	43	39	38	29	43	36	40	46	42
CRO_T134094	39	38	47	43	46	45	43	42	43
CRO_T134095	33	35	35	34	34	40	38	40	39
CRO_T134096	2	3	1	2	2	2	1	1	2
CRO_T134097	117	101	114	111	122	106	103	100	105
CRO_T134098	17	16	18	20	18	19	17	16	18
CRO_T134099	38	35	44	39	37	42	42	40	42
CRO_T134100	30	31	39	30	29	39	35	31	32
CRO_T134101	1	0	1	0	1	1	0	0	1
CRO_T134102	18	19	20	21	20	24	23	20	24
CRO_T134103	8	10	7	16	9	11	5	5	5
CRO_T134104	52	52	50	59	52	53	50	49	50
CRO_T134105	14	14	14	11	17	16	11	8	11
CRO_T134106	21	21	24	24	28	27	20	20	21
CRO_T134107	16	18	20	24	29	25	25	28	26
CRO_T134108	0	0	2	3	0	1	1	2	1
CRO_T134109	13	14	18	17	16	16	18	17	17
CRO_T134110	61	58	68	64	66	55	58	71	57
CRO_T134112	5	3	5	3	3	3	5	3	5
CRO_T134113	11	8	6	7	8	8	8	9	8
CRO_T134114	12	12	10	11	12	14	11	8	11
CRO_T134115	3	2	1	2	1	2	2	2	2
CRO_T134116	411	458	360	377	387	455	441	366	462
CRO_T134117	2	1	1	1	2	2	2	3	2
CRO_T134118	16	15	16	18	14	18	17	15	17
CRO_T134119	1	1	0	0	0	1	1	1	1
CRO_T134120	1	2	2	4	2	1	1	1	2
CRO_T134121	0	0	0	0	0	0	0	0	0
CRO_T134122	4	7	4	5	5	6	5	3	4
CRO_T134123	311	301	302	289	284	314	390	382	386
CRO_T134124	113	122	147	140	120	145	152	140	133
CRO_T134125	18	16	19	19	17	16	15	15	16
CRO_T134126	45	51	39	39	34	52	43	31	45
CRO_T134127	992	1140	868	906	944	822	934	839	919
CRO_T134128	11	8	19	16	7	6	12	15	12
CRO_T134129	238	243	249	250	220	270	289	257	271
CRO_T134131	21	12	14	15	11	14	17	14	13
CRO_T134132	42	41	46	51	42	56	46	44	47
CRO_T134133	0	0	2	1	1	1	1	1	1
CRO_T134134	12	10	14	15	13	12	11	15	12
CRO_T134135	32	25	61	30	41	33	27	35	29
CRO_T134136	0	0	0	0	0	0	0	0	0
CRO_T134138	13	11	16	11	13	18	265	236	263
CRO_T134140	8	8	9	9	9	9	9	9	8
CRO_T134141	74	63	81	83	88	61	50	57	49
CRO_T134142	14	12	15	14	15	16	11	12	8
CRO_T134143	13	10	18	18	15	10	10	13	10
CRO_T134144	6	6	7	6	6	9	6	7	7
CRO_T134145	25	19	23	23	20	21	19	19	19
CRO_T134146	55	67	41	59	43	67	54	33	52
CRO_T134148	0	0	0	0	0	0	0	0	0
CRO_T134149	27	21	29	28	27	27	27	33	26
CRO_T134150	0	0	0	0	0	0	0	0	0
CRO_T134151	22	19	23	22	18	22	19	19	19
CRO_T134152	0	0	0	0	0	0	0	0	0
CRO_T134153	9	8	10	11	9	11	12	10	12
CRO_T134154	31	29	33	33	30	34	29	28	29
CRO_T134155	15	17	32	27	18	23	21	19	22
CRO_T134156	0	0	2	1	0	2	1	1	3
CRO_T134157	1	0	2	5	1	4	1	2	2
CRO_T134158	0	0	1	1	0	0	0	1	0
CRO_T134159	29	25	32	31	29	26	32	33	31
CRO_T134160	56	54	57	53	55	53	53	53	59
CRO_T134162	17	14	16	18	17	15	15	14	14
CRO_T134163	9	6	21	25	17	12	9	18	8
CRO_T134164	24	21	38	55	43	37	13	31	18
CRO_T134165	1	1	3	5	3	4	1	2	1
CRO_T134166	129	138	127	138	108	158	167	151	164
CRO_T134167	144	113	147	142	131	123	129	145	123
CRO_T134169	85	89	109	106	104	102	84	81	87
CRO_T134170	0	0	0	0	0	0	0	0	0
CRO_T134171	0	0	0	0	0	0	0	0	0
CRO_T134172	221	226	216	226	187	263	267	257	269
CRO_T134174	19	20	19	20	20	24	22	23	22
CRO_T134175	51	67	66	58	67	70	72	68	72
CRO_T134176	5	9	7	8	9	16	12	9	12
CRO_T134177	557	386	407	298	327	285	243	291	250
CRO_T134178	13	13	15	14	13	15	14	14	15
CRO_T134179	24	23	26	26	27	32	26	24	26
CRO_T134180	20	20	20	23	17	22	25	19	22
CRO_T134181	17	12	21	23	18	19	16	18	17
CRO_T134182	25	21	30	27	27	23	27	29	28
CRO_T134183	2	2	1	2	0	3	2	1	1
CRO_T134184	86	104	91	87	105	94	99	91	95
CRO_T134185	6	5	10	7	9	7	6	6	6
CRO_T134186	37	35	44	43	47	43	37	36	38
CRO_T134187	18	16	17	19	19	20	16	16	16
CRO_T134188	0	0	0	0	0	0	0	0	0
CRO_T134189	0	0	0	0	0	0	0	0	0
CRO_T134190	15	14	18	16	15	14	14	15	15
CRO_T134191	24	27	27	24	23	30	26	29	28
CRO_T134192	38	33	45	44	39	36	38	43	37
CRO_T134193	141	152	140	145	146	134	139	137	142
CRO_T134194	15	15	18	19	16	19	16	15	16
CRO_T134196	27	23	33	32	27	31	33	36	34
CRO_T134197	0	0	0	0	0	0	0	0	0
CRO_T134198	0	0	0	0	0	0	0	0	0
CRO_T134200	0	0	0	0	0	0	0	0	0
CRO_T134201	0	0	0	0	0	0	0	0	0
CRO_T134202	0	0	0	0	0	0	0	0	0
CRO_T134203	1	1	2	1	2	2	2	2	2
CRO_T134204	26	21	26	26	26	29	26	28	26
CRO_T134205	5	4	5	4	5	4	4	6	4
CRO_T134206	0	0	0	0	0	0	0	0	0
CRO_T134207	0	0	0	0	0	0	0	0	0
CRO_T134208	0	0	0	0	0	0	0	0	0
CRO_T134209	7	7	8	8	9	8	6	6	6
CRO_T134210	10	10	9	9	10	12	10	11	9
CRO_T134211	13	10	12	13	11	13	11	11	12
CRO_T134212	200	171	254	237	232	185	178	210	179
CRO_T134213	0	1	2	2	1	1	1	1	1
CRO_T134215	33	29	35	50	46	41	35	39	36
CRO_T134216	6	6	9	7	9	7	6	6	6
CRO_T134217	1	1	1	1	2	1	0	0	0
CRO_T134218	0	0	0	0	1	1	1	1	0
CRO_T134220	24	29	24	26	16	29	31	22	27
CRO_T134221	10	10	10	10	9	13	10	9	10
CRO_T134222	0	0	0	0	0	0	0	0	0
CRO_T134223	16	15	20	18	17	19	18	17	17
CRO_T134224	29	29	37	32	35	35	33	32	32
CRO_T134225	0	0	0	0	0	1	0	0	0
CRO_T134227	6	6	6	6	5	8	6	5	7
CRO_T134228	0	0	0	0	0	0	0	0	0
CRO_T134229	3	3	4	4	3	5	3	3	3
CRO_T134230	0	0	0	0	0	0	0	0	0
CRO_T134231	5	4	3	4	2	8	3	2	3
CRO_T134232	0	0	0	0	0	0	0	0	0
CRO_T134233	1	1	1	1	1	3	1	1	1
CRO_T134234	8	7	11	10	8	8	10	9	10
CRO_T134235	1	0	1	1	1	0	1	0	1
CRO_T134236	0	0	0	0	0	0	0	0	0
CRO_T134237	5	4	7	6	7	6	4	5	4
CRO_T134238	12	10	11	11	12	11	11	10	10
CRO_T134239	724	867	791	832	801	892	1123	1356	1144
CRO_T134240	56	63	51	54	56	62	50	36	51
CRO_T134241	19	18	24	25	22	25	23	23	23
CRO_T134243	38	31	40	41	35	35	40	44	40
CRO_T134244	16	15	15	13	18	16	14	14	16
CRO_T134245	47	40	46	44	43	42	48	43	46
CRO_T134246	27	29	30	29	31	27	33	35	35
CRO_T134247	0	0	0	0	0	0	0	0	0
CRO_T134248	0	0	0	0	0	0	0	0	0
CRO_T134249	0	0	0	0	0	0	0	0	0
CRO_T134250	6	6	6	6	6	7	6	7	7
CRO_T134251	165	191	161	179	191	189	160	145	161
CRO_T134252	0	1	1	0	0	1	1	0	1
CRO_T134253	44	49	39	39	37	53	45	37	44
CRO_T134254	641	503	921	631	751	596	752	884	754
CRO_T134255	446	496	400	432	453	460	455	413	436
CRO_T134256	34	29	25	25	25	27	28	27	27
CRO_T134258	14	15	19	18	17	16	14	18	15
CRO_T134259	0	2	0	5	1	4	0	2	0
CRO_T134260	12	10	14	12	10	11	77	72	76
CRO_T134261	0	1	0	1	1	2	0	0	0
CRO_T134262	28	24	33	41	32	31	24	30	24
CRO_T134263	19	21	22	19	17	20	14	17	14
CRO_T134265	0	0	0	0	0	0	0	0	0
CRO_T134266	7	7	10	10	8	10	9	9	9
CRO_T134267	10	10	13	12	12	12	11	11	11
CRO_T134268	108	114	119	121	109	120	120	102	119
CRO_T134269	2	2	2	3	3	3	2	3	2
CRO_T134271	0	0	0	0	0	0	0	0	0
CRO_T134272	2	2	3	18	3	8	1	7	1
CRO_T134273	8	8	10	10	10	11	9	10	10
CRO_T134274	16	12	14	13	9	15	12	15	11
CRO_T134275	4	3	4	4	3	4	3	3	3
CRO_T134277	0	0	0	1	0	0	0	0	0
CRO_T134278	13	9	16	19	15	16	21	23	22
CRO_T134279	37	34	39	40	36	35	37	41	39
CRO_T134280	0	0	0	0	0	0	0	0	0
CRO_T134281	24	21	26	26	24	25	26	27	26
CRO_T134282	0	0	0	0	0	0	0	0	0
CRO_T134283	0	0	0	0	0	0	0	0	0
CRO_T134284	29	31	32	33	31	34	36	30	35
CRO_T134285	346	371	315	356	324	323	338	301	329
CRO_T134286	43	38	41	36	34	40	79	84	79
CRO_T134287	0	0	0	0	0	0	0	0	0
CRO_T134288	28	29	33	36	35	39	31	44	35
CRO_T134289	396	486	408	426	361	590	561	420	549
CRO_T134290	17	17	23	22	21	21	21	22	20
CRO_T134291	0	0	0	0	0	0	0	0	0
CRO_T134292	0	0	2	1	1	1	2	2	2
CRO_T134293	31	29	32	31	28	30	35	30	32
CRO_T134294	1	1	1	0	0	1	1	0	1
CRO_T134295	6	6	6	6	6	9	8	7	8
CRO_T134296	48	46	48	47	47	53	50	48	48
CRO_T134297	21	22	29	24	26	24	26	25	27
CRO_T134298	15	16	24	22	21	20	17	16	19
CRO_T134299	75	84	77	87	80	95	81	73	77
CRO_T134300	212	210	216	207	187	240	237	238	234
CRO_T134301	6	6	7	6	6	6	6	6	6
CRO_T134302	6	7	7	8	8	8	7	6	6
CRO_T134303	13	16	17	19	18	14	12	15	12
CRO_T134304	8	7	9	9	8	9	8	8	8
CRO_T134305	21	23	22	22	21	26	21	16	17
CRO_T134306	0	0	0	0	0	0	0	0	0
CRO_T134307	0	0	0	0	0	0	0	0	0
CRO_T134309	100	88	129	137	119	103	111	131	114
CRO_T134310	0	0	0	0	0	0	0	0	0
CRO_T134311	0	0	0	0	0	0	0	0	0
CRO_T134312	0	0	0	0	0	0	0	0	0
CRO_T134313	0	0	0	0	0	1	0	0	0
CRO_T134314	0	0	0	0	0	0	0	0	0
CRO_T134315	0	0	0	0	0	0	0	0	0
CRO_T134316	0	0	0	0	0	0	0	0	0
CRO_T134317	2	1	1	2	2	1	1	2	2
CRO_T134318	7	8	9	7	9	9	8	8	9
CRO_T134319	28	31	27	37	23	36	32	28	32
CRO_T134320	44	49	60	52	53	55	62	58	63
CRO_T134321	3	4	7	5	5	4	11	16	10
CRO_T134323	16	16	22	19	20	19	19	18	20
CRO_T134324	21	22	17	22	20	24	20	17	21
CRO_T134326	40	34	37	38	33	38	32	39	34
CRO_T134327	32	29	45	39	40	35	36	40	37
CRO_T134328	42	46	55	51	50	36	31	35	32
CRO_T134329	9	10	20	75	13	20	15	24	15
CRO_T134330	2	3	2	4	2	3	3	4	4
CRO_T134331	8	6	9	8	9	8	8	9	8
CRO_T134332	0	0	0	0	0	0	0	0	0
CRO_T134333	12	10	16	14	12	11	12	14	13
CRO_T134334	3	3	3	3	2	6	3	2	3
CRO_T134335	0	0	0	1	0	0	0	0	0
CRO_T134336	0	0	0	0	0	0	0	0	0
CRO_T134337	0	0	0	0	0	0	0	0	0
CRO_T134338	11	12	17	14	15	12	12	13	12
CRO_T134339	2	2	1	2	1	2	2	3	3
CRO_T134341	0	0	0	0	0	0	0	0	0
CRO_T134342	0	0	0	0	0	0	0	0	0
CRO_T134344	11	14	16	19	13	13	13	10	13
CRO_T134345	5	8	9	8	8	9	7	7	7
CRO_T134346	0	0	0	0	0	0	0	0	0
CRO_T134347	0	0	0	0	0	0	0	0	0
CRO_T134348	0	0	0	0	0	0	0	0	0
CRO_T134349	3	3	4	5	3	3	2	3	3
CRO_T134350	0	0	0	0	0	0	0	0	0
CRO_T134351	0	0	0	0	0	0	0	0	0
CRO_T134352	0	0	0	0	0	0	0	0	0
CRO_T134353	0	0	0	0	0	0	0	0	0
CRO_T134355	0	0	0	0	0	0	0	0	0
CRO_T134356	0	0	0	0	0	0	0	0	0
CRO_T134357	0	0	0	0	0	0	0	0	0
CRO_T134359	0	0	0	0	0	0	0	0	0
CRO_T134360	0	0	0	0	0	0	0	0	0
CRO_T134361	0	0	0	0	0	0	0	0	0
CRO_T134362	0	0	0	0	0	0	0	0	0
CRO_T134363	0	0	0	0	0	0	0	0	0
CRO_T134365	0	0	0	0	0	0	0	0	0
CRO_T134366	0	0	0	0	0	0	0	0	0
CRO_T134368	0	0	0	0	0	0	0	0	0
CRO_T134369	0	0	0	0	0	0	0	0	0
CRO_T134370	0	0	0	0	0	0	0	0	0
CRO_T134371	0	0	0	0	0	0	0	0	0
CRO_T134372	0	0	0	0	0	0	0	0	0
CRO_T134373	0	0	0	0	0	0	0	0	0
CRO_T134376	0	0	0	0	0	0	0	0	0
CRO_T134378	0	0	0	0	0	0	0	0	0
CRO_T134380	0	0	0	0	0	0	0	0	0
CRO_T134381	0	0	0	0	0	0	0	0	0
CRO_T134382	0	0	0	0	0	0	0	0	0
CRO_T134383	0	0	0	0	0	0	0	0	0
CRO_T134384	0	0	0	0	0	0	0	0	0
CRO_T134385	0	0	0	0	0	0	0	0	0
CRO_T134386	0	0	0	0	0	0	0	0	0
CRO_T134388	0	0	0	0	0	0	0	0	0
CRO_T134389	0	0	0	0	0	0	0	0	0
CRO_T134390	0	0	0	0	0	0	0	0	0
CRO_T134391	0	0	0	0	0	0	0	0	0
CRO_T134392	0	0	0	0	0	0	0	0	0
CRO_T134393	0	0	0	0	0	0	0	0	0
CRO_T134396	0	0	0	0	0	0	0	0	0
CRO_T134397	0	0	0	0	0	0	0	0	0
CRO_T134398	0	0	0	0	0	0	0	0	0
CRO_T134399	0	0	0	0	0	0	0	0	0
CRO_T134400	0	0	0	0	0	0	0	0	0
CRO_T134401	0	0	0	0	0	0	0	0	0
CRO_T134403	2	4	4	6	3	4	4	3	5
CRO_T134404	0	0	0	0	0	0	0	1	0
CRO_T134405	0	0	1	0	1	1	1	1	1
CRO_T134406	0	0	0	0	0	0	0	0	0
CRO_T134407	0	0	0	0	0	0	0	0	0
CRO_T134408	1	0	0	0	0	0	1	1	0
CRO_T134409	0	0	0	0	0	0	0	0	0
CRO_T134410	0	0	0	0	0	0	0	0	0
CRO_T134411	0	0	0	0	0	0	0	0	0
CRO_T134414	0	0	0	0	0	0	0	0	0
CRO_T134415	0	0	0	0	0	0	0	0	0
CRO_T134417	0	0	0	0	0	0	0	0	0
CRO_T134419	10	10	11	8	10	11	10	10	8
CRO_T134420	13	12	10	11	11	14	10	7	10
CRO_T134421	31	27	38	31	30	28	29	31	27
CRO_T134422	5	5	3	4	3	5	3	2	3
CRO_T134423	27	20	32	28	23	23	25	26	26
CRO_T134424	6	5	4	5	4	6	6	5	5
CRO_T134426	0	0	0	0	0	0	0	0	0
CRO_T134427	97	100	102	99	88	112	108	107	111
CRO_T134428	17	12	20	18	20	18	17	22	17
CRO_T134429	0	0	0	0	0	0	0	0	0
CRO_T134430	0	0	0	0	0	0	0	0	0
CRO_T134431	30	29	34	33	30	32	31	32	31
CRO_T134432	5	3	6	7	5	5	3	4	3
CRO_T134433	4	3	6	5	5	5	4	5	4
CRO_T134434	0	0	0	0	0	0	0	0	0
CRO_T134435	12	19	16	30	12	35	83	14	85
CRO_T134436	0	0	0	0	0	0	0	0	0
CRO_T134437	0	0	0	0	0	0	0	0	0
CRO_T134438	15	15	29	24	20	17	8	13	9
CRO_T134440	1	0	0	0	0	0	0	1	0
CRO_T134441	0	0	0	0	0	0	0	0	0
CRO_T134443	0	0	0	0	0	0	0	0	0
CRO_T134444	0	0	0	0	0	0	0	0	0
CRO_T134445	0	2	0	1	0	0	1	0	0
CRO_T134447	0	0	0	0	0	0	0	0	0
CRO_T134448	1	2	1	1	0	2	2	0	2
CRO_T134450	0	0	0	0	0	0	0	0	0
CRO_T134451	0	0	0	0	0	0	0	0	0
CRO_T134452	95	81	110	109	100	97	96	108	99
CRO_T134453	0	1	1	1	1	1	1	1	1
CRO_T134454	0	0	0	0	0	0	0	0	0
CRO_T134455	0	0	0	0	0	0	0	0	0
CRO_T134456	0	0	0	0	0	0	0	0	0
CRO_T134457	194	239	192	205	164	277	259	212	258
CRO_T134458	94	88	107	102	105	109	107	105	114
CRO_T134459	19	19	23	21	21	20	18	20	18
CRO_T134460	313	388	310	329	263	436	432	317	425
CRO_T134461	0	0	0	0	0	0	0	0	0
CRO_T134462	295	387	360	365	293	475	446	323	401
CRO_T134463	7	8	10	8	9	9	8	9	9
CRO_T134464	0	1	0	0	0	1	0	0	0
CRO_T134466	32	34	33	37	29	36	37	28	38
CRO_T134467	9	12	11	12	8	15	12	9	13
CRO_T134468	262	323	280	286	237	379	338	286	334
CRO_T134469	8	7	9	8	8	8	8	7	7
CRO_T134470	7	8	8	9	7	9	7	7	8
CRO_T134472	9	8	9	6	8	11	8	8	10
CRO_T134473	132	98	105	140	117	165	170	167	175
CRO_T134474	0	0	0	0	0	0	0	0	0
CRO_T134475	0	0	0	0	0	0	0	0	0
CRO_T134476	0	0	0	0	0	0	0	0	0
CRO_T134477	10	8	10	8	9	9	7	8	7
CRO_T134478	10	9	15	15	12	12	12	14	12
CRO_T134479	5	6	5	7	6	7	8	6	7
CRO_T134480	258	277	267	257	229	295	317	292	321
CRO_T134482	0	0	0	0	0	0	0	0	0
CRO_T134483	0	0	0	0	0	0	0	0	0
CRO_T134484	0	0	0	0	0	0	0	0	0
CRO_T134485	23	22	26	23	23	25	18	21	19
CRO_T134488	36	45	45	43	41	54	46	42	48
CRO_T134489	23	25	25	31	25	34	24	30	25
CRO_T134490	8	13	12	12	10	14	11	11	11
CRO_T134492	7	6	7	6	7	6	5	6	6
CRO_T134493	2	2	4	2	3	3	2	2	3
CRO_T134494	47	47	50	53	54	52	68	70	71
CRO_T134495	20	19	28	28	24	22	19	25	22
CRO_T134496	9	7	10	11	10	9	9	13	10
CRO_T134498	59	70	59	65	72	69	59	51	59
CRO_T134499	0	0	0	0	0	0	0	0	0
CRO_T134500	77	62	77	90	76	80	67	78	66
CRO_T134501	8	7	11	10	12	10	8	7	7
CRO_T134502	8	7	8	10	5	12	12	7	12
CRO_T134503	7	9	10	9	10	10	7	8	9
CRO_T134504	42	47	42	43	45	38	47	38	43
CRO_T134505	7	6	6	5	7	6	6	7	7
CRO_T134506	1	1	1	2	2	5	1	1	2
CRO_T134507	0	0	0	0	0	0	0	0	0
CRO_T134508	0	0	0	0	0	0	0	0	0
CRO_T134509	0	0	0	0	0	0	1	0	0
CRO_T134512	0	0	0	0	0	0	0	0	0
CRO_T134513	11	11	9	12	8	13	13	11	13
CRO_T134514	38	40	36	36	36	39	38	37	37
CRO_T134516	13	10	15	36	15	19	16	20	19
CRO_T134517	3	4	4	3	3	5	5	6	6
CRO_T134520	184	189	195	186	224	176	225	242	229
CRO_T134521	41	39	52	44	46	37	40	39	36
CRO_T134522	0	0	0	0	0	0	0	0	0
CRO_T134523	11	12	12	11	12	13	11	11	10
CRO_T134525	28	28	33	31	28	30	30	30	31
CRO_T134526	50	62	58	56	57	58	40	29	37
CRO_T134527	11	9	16	21	9	13	10	10	11
CRO_T134528	0	0	0	0	0	0	0	1	0
CRO_T134529	0	0	0	0	0	0	0	0	0
CRO_T134530	0	0	0	0	0	0	0	0	0
CRO_T134531	13	13	12	11	10	14	20	16	18
CRO_T134532	1	0	1	0	0	1	3	2	4
CRO_T134534	47	49	47	48	46	62	48	40	43
CRO_T134535	59	66	66	68	57	73	67	63	71
CRO_T134536	0	0	0	0	0	0	0	0	0
CRO_T134537	18	15	22	19	23	21	17	18	18
CRO_T134538	13	13	15	15	14	17	14	13	15
CRO_T134539	3	2	7	12	6	6	6	7	7
CRO_T134540	9	9	34	34	28	20	8	13	8
CRO_T134542	5	4	4	4	3	4	0	1	2
CRO_T134543	0	0	0	0	0	0	0	0	0
CRO_T134545	7	7	4	6	4	7	6	4	6
CRO_T134546	0	0	0	0	0	0	0	0	0
CRO_T134547	14	16	23	26	20	12	16	16	16
CRO_T134548	14	13	13	16	12	13	13	14	13
CRO_T134549	1	1	1	0	1	1	1	0	1
CRO_T134550	169	184	150	169	169	186	175	139	174
CRO_T134552	12	9	12	11	10	10	9	11	9
CRO_T134553	0	0	0	0	0	0	0	0	0
CRO_T134554	7	11	5	6	5	13	10	4	7
CRO_T134555	9	9	13	12	13	12	9	10	9
CRO_T134556	62	62	73	70	66	63	63	61	65
CRO_T134557	11	8	12	12	8	9	12	13	13
CRO_T134558	23	23	28	27	25	28	26	23	26
CRO_T134559	27	27	24	25	22	30	21	18	21
CRO_T134560	17	15	18	22	16	22	17	16	17
CRO_T134561	2	1	4	6	2	5	0	1	0
CRO_T134562	33	33	33	34	33	37	39	36	37
CRO_T134563	0	0	1	1	0	0	1	1	0
CRO_T134564	0	0	0	0	0	0	0	0	0
CRO_T134565	0	0	0	0	0	0	0	0	0
CRO_T134566	0	0	0	0	0	0	0	0	0
CRO_T134567	42	56	38	42	35	50	62	51	63
CRO_T134569	30	43	276	278	117	150	49	164	53
CRO_T134570	13	14	18	18	17	18	13	15	13
CRO_T134572	27	21	41	39	35	30	25	30	23
CRO_T134573	2	4	4	4	4	2	3	4	5
CRO_T134574	0	0	0	0	0	0	0	0	0
CRO_T134575	0	0	0	0	0	1	0	0	0
CRO_T134576	13	8	8	9	7	9	12	9	12
CRO_T134578	0	0	0	0	0	0	0	0	0
CRO_T134579	3	3	3	3	4	3	4	4	3
CRO_T134580	15	16	22	23	21	20	18	20	18
CRO_T134581	0	0	0	0	0	0	0	0	0
CRO_T134582	0	0	0	0	0	0	0	0	0
CRO_T134583	86	77	86	81	101	80	84	89	81
CRO_T134584	0	0	0	0	0	0	0	0	0
CRO_T134586	2	1	3	1	3	1	1	2	2
CRO_T134587	0	0	0	0	0	3	0	0	0
CRO_T134588	0	0	0	0	0	0	0	0	0
CRO_T134589	0	0	0	0	0	0	0	0	0
CRO_T134590	0	0	0	0	0	0	0	0	0
CRO_T134591	0	0	0	0	0	0	0	0	0
CRO_T134592	0	0	0	0	0	0	0	0	0
CRO_T134594	0	0	0	0	0	0	0	0	0
CRO_T134595	0	0	0	0	0	0	0	0	0
CRO_T134597	0	0	0	0	0	0	0	0	0
CRO_T134598	0	0	0	0	0	0	0	0	0
CRO_T134599	0	0	0	0	0	0	0	0	0
CRO_T134600	25	26	23	27	25	26	20	20	20
CRO_T134601	20	18	22	21	18	19	21	19	19
CRO_T134602	0	0	0	0	0	0	0	0	0
CRO_T134603	1	1	1	1	0	1	0	1	1
CRO_T134604	0	0	0	0	0	0	0	0	0
CRO_T134605	0	0	0	0	0	0	0	0	0
CRO_T134606	0	0	0	0	0	0	0	0	0
CRO_T134607	0	0	0	0	0	0	0	0	0
CRO_T134608	0	0	0	0	0	0	0	0	0
CRO_T134609	0	0	0	0	0	0	0	0	0
CRO_T134610	1	1	0	1	0	1	1	1	1
CRO_T134611	0	0	0	0	0	0	0	0	0
CRO_T134612	0	0	1	0	0	0	0	0	0
CRO_T134613	0	0	0	0	1	0	0	0	0
CRO_T134614	0	0	0	0	0	0	0	0	0
CRO_T134615	0	0	0	0	0	0	0	0	0
CRO_T134616	0	0	0	0	0	0	0	0	0
CRO_T134618	0	0	0	0	0	0	0	0	0
CRO_T134621	0	0	0	0	0	0	0	0	0
CRO_T134622	363	336	306	254	382	312	187	267	186
CRO_T134623	0	0	0	0	0	0	0	0	0
CRO_T134624	0	0	0	0	0	0	0	0	0
CRO_T134625	6	6	4	5	4	9	4	2	5
CRO_T134627	0	0	0	0	0	0	0	0	0
CRO_T134628	0	0	0	0	0	0	0	0	0
CRO_T134629	31	33	41	40	41	46	35	34	37
CRO_T134631	5	4	5	5	5	5	5	5	4
CRO_T134632	0	1	1	1	0	1	1	0	1
CRO_T134633	32	30	36	41	34	35	30	31	28
CRO_T134634	20	21	25	26	22	22	23	21	22
CRO_T134635	0	0	0	0	0	0	0	0	0
CRO_T134636	0	0	0	0	0	0	0	0	0
CRO_T134637	0	0	0	0	0	0	0	0	0
CRO_T134639	0	0	0	1	0	1	1	1	0
CRO_T134640	16	14	19	18	16	16	21	21	22
CRO_T134641	1	1	1	3	0	2	2	0	2
CRO_T134642	5	4	6	5	4	6	4	5	6
CRO_T134643	10	11	8	7	10	9	9	10	15
CRO_T134644	7	6	5	7	7	7	7	5	8
CRO_T134645	21	18	24	21	21	24	22	23	22
CRO_T134646	0	0	0	0	0	0	0	0	0
CRO_T134647	0	0	0	0	0	0	0	0	0
CRO_T134648	5	5	4	5	4	6	4	4	4
CRO_T134649	30	29	32	30	28	29	30	27	29
CRO_T134650	17	16	23	22	19	17	16	19	17
CRO_T134652	0	0	0	0	0	0	0	0	0
CRO_T134653	0	0	0	0	0	0	0	0	0
CRO_T134655	2	2	1	2	1	2	7	9	8
CRO_T134656	11	11	10	11	10	12	11	8	12
CRO_T134658	3	3	4	6	3	5	4	4	5
CRO_T134661	0	0	1	2	0	1	0	1	1
CRO_T134662	0	0	0	0	0	0	0	0	0
CRO_T134663	0	0	0	0	0	0	0	0	0
CRO_T134665	15	15	18	19	17	18	18	19	19
CRO_T134666	5	4	6	7	6	5	4	4	4
CRO_T134667	96	104	103	111	99	116	125	112	117
CRO_T134671	0	0	0	0	0	0	0	0	0
CRO_T134673	0	0	0	0	0	0	0	0	0
CRO_T134674	0	0	0	0	0	0	0	0	0
CRO_T134675	1	1	1	1	0	3	1	0	1
CRO_T134676	0	0	0	0	0	0	0	0	0
CRO_T134677	0	0	0	0	0	0	0	0	0
CRO_T134678	0	0	0	0	0	0	0	0	0
CRO_T134679	9	9	9	9	8	14	10	9	10
CRO_T134680	9	13	11	12	12	12	9	9	9
CRO_T134682	12	12	16	15	13	16	16	14	17
CRO_T134683	13	14	16	15	15	16	19	18	17
CRO_T134684	0	0	0	0	0	0	0	0	0
CRO_T134685	6	6	8	9	7	8	8	7	8
CRO_T134686	0	0	0	0	0	0	0	0	0
CRO_T134687	0	0	0	0	0	0	0	0	0
CRO_T134688	11	10	11	11	10	11	11	10	10
CRO_T134689	1	1	0	1	0	1	0	0	1
CRO_T134690	0	0	0	0	0	0	0	0	0
CRO_T134692	0	0	0	0	0	0	0	0	0
CRO_T134693	3	2	7	9	6	5	2	5	2
CRO_T134694	0	0	0	0	0	0	0	0	0
CRO_T134695	0	0	0	0	0	0	0	0	0
CRO_T134696	0	0	0	0	0	0	0	0	0
CRO_T134697	52	54	54	55	49	54	55	54	56
CRO_T134698	81	84	88	86	75	97	95	90	93
CRO_T134699	25	24	28	28	25	24	26	25	27
CRO_T134701	7	6	6	7	7	9	7	6	7
CRO_T134702	8	6	8	6	6	6	8	8	8
CRO_T134703	31	31	33	32	34	30	30	30	29
CRO_T134704	0	0	0	0	0	0	0	0	0
CRO_T134705	0	0	0	0	0	0	0	0	0
CRO_T134706	0	0	0	0	0	0	0	0	0
CRO_T134708	0	0	0	0	0	0	0	0	0
CRO_T134709	33	34	36	41	39	35	33	29	34
CRO_T134711	13	12	14	15	14	16	14	14	14
CRO_T134713	0	0	0	0	0	0	0	0	0
