target_id 	 SRR5133628 	 SRR5133629 	 SRR5133630 	        SRR5133631 	 SRR5133632 	 SRR5133633 	 SRR5133634 	 SRR5133635 	 SRR5133636 
CL1064.Contig1	1860	2344	1764	2393	1812	1624	1897	2350	2221
CL1064.Contig2	1471	1961	1350	1785	1499	1282	1401	2126	1923
CL1065.Contig1	86	55	73	73	80	58	107	49	85
CL1065.Contig2	25	26	49	15	26	23	30	28	14
CL1065.Contig3	0	0	0	0	0	0	0	0	0
CL1065.Contig4	19	26	5	9	9	7	10	8	24
CL1065.Contig5	31	53	28	29	35	45	11	36	37
CL1066.Contig1	80	69	68	62	58	64	63	64	90
CL1066.Contig2	68	66	48	35	58	50	33	55	34
CL1067.Contig1	3	2	4	0	0	1	2	3	0
CL1067.Contig2	15	25	13	19	11	15	13	18	11
CL1067.Contig3	28	19	0	20	8	20	14	13	27
CL1067.Contig4	14	13	8	19	17	14	10	16	14
CL1067.Contig5	5	11	18	23	15	11	18	27	18
CL1068.Contig1	56	51	35	33	43	31	26	43	58
CL1068.Contig2	0	1	11	4	0	0	7	5	7
CL1068.Contig3	141	129	154	116	147	151	151	134	122
CL1068.Contig4	8	3	11	10	7	8	5	2	7
CL1068.Contig5	0	2	0	0	5	5	3	14	0
CL1069.Contig1	11	10	12	10	14	14	3	7	10
CL1069.Contig10	55	51	57	42	66	51	33	66	46
CL1069.Contig2	20	0	5	19	0	2	19	24	21
CL1069.Contig3	0	0	8	0	15	14	0	8	0
CL1069.Contig4	2	4	9	2	15	13	0	2	1
CL1069.Contig5	0	0	0	0	0	0	0	0	0
CL1069.Contig6	0	0	0	0	0	0	0	0	0
CL1069.Contig7	198	184	130	117	134	136	116	125	171
CL1069.Contig8	23	28	36	32	25	40	19	23	25
CL1069.Contig9	63	48	113	91	81	130	133	82	69
CL107.Contig1	48	62	57	66	73	81	56	63	52
CL107.Contig2	18	30	26	26	22	26	23	30	30
CL107.Contig3	6	2	6	1	2	6	2	1	4
CL107.Contig4	40	35	46	25	27	24	33	34	46
CL107.Contig5	113	78	106	70	98	88	85	75	82
CL107.Contig6	15	9	42	0	3	15	0	0	5
CL1070.Contig1	15	6	13	13	15	16	10	13	11
CL1070.Contig2	29	43	55	39	52	54	46	56	50
CL1070.Contig3	12	6	0	13	5	9	13	6	0
CL1071.Contig1	24	22	39	19	28	26	22	24	17
CL1071.Contig2	0	0	1	0	0	0	2	0	0
CL1071.Contig3	38	28	58	37	42	42	31	31	26
CL1071.Contig4	14	27	5	20	22	19	22	11	17
CL1071.Contig5	9	9	2	5	5	8	3	9	12
CL1071.Contig6	0	0	21	0	0	3	0	0	0
CL1071.Contig7	47	51	20	39	43	35	46	40	49
CL1071.Contig8	7	0	6	3	3	2	6	7	2
CL1071.Contig9	0	0	0	0	0	0	0	0	0
CL1072.Contig1	16	14	15	6	15	16	15	8	16
CL1072.Contig2	78	70	48	44	55	61	37	62	64
CL1073.Contig1	11	11	7	2	9	8	18	3	13
CL1073.Contig2	43	59	60	57	64	54	47	70	54
CL1073.Contig3	0	0	0	0	0	0	0	0	0
CL1073.Contig4	38	39	37	32	18	20	31	9	27
CL1073.Contig5	46	19	40	35	46	39	66	59	41
CL1073.Contig6	8	6	7	9	7	6	4	0	4
CL1074.Contig1	0	0	0	6	0	0	0	0	0
CL1074.Contig10	13	7	4	6	27	11	0	28	6
CL1074.Contig11	25	18	49	12	23	57	28	16	21
CL1074.Contig12	0	0	0	13	0	0	22	0	0
CL1074.Contig13	0	0	0	0	0	0	0	0	0
CL1074.Contig14	0	0	0	0	0	0	0	0	0
CL1074.Contig15	305	335	386	304	304	398	321	287	370
CL1074.Contig16	18	19	2	43	51	0	48	17	0
CL1074.Contig17	0	0	0	0	0	0	0	0	0
CL1074.Contig18	0	0	0	0	0	0	0	0	0
CL1074.Contig19	210	139	229	143	219	241	193	159	130
CL1074.Contig2	0	0	0	1	3	0	0	0	2
CL1074.Contig20	0	0	0	0	0	0	0	0	0
CL1074.Contig21	0	0	0	0	0	0	0	0	0
CL1074.Contig22	0	0	0	0	0	0	0	0	0
CL1074.Contig23	0	0	0	0	0	0	0	0	0
CL1074.Contig3	0	0	0	0	2	1	0	9	0
CL1074.Contig4	0	0	5	0	1	10	4	5	0
CL1074.Contig5	81	66	74	65	28	81	104	30	79
CL1074.Contig6	38	21	4	29	35	11	1	62	18
CL1074.Contig7	0	0	0	0	0	0	0	0	0
CL1074.Contig8	0	0	0	0	0	0	0	0	0
CL1074.Contig9	0	0	0	2	3	0	0	0	12
CL1075.Contig1	0	0	0	0	0	0	0	0	0
CL1075.Contig10	0	3	0	0	8	7	6	7	11
CL1075.Contig11	0	0	10	0	0	0	0	0	0
CL1075.Contig12	0	0	0	0	0	0	0	0	0
CL1075.Contig13	22	29	14	18	12	23	19	15	23
CL1075.Contig14	5	4	6	6	2	10	8	6	5
CL1075.Contig15	0	0	0	0	0	0	0	0	0
CL1075.Contig16	14	25	2	14	0	3	11	18	18
CL1075.Contig17	0	0	0	0	0	0	0	0	0
CL1075.Contig18	0	7	0	0	5	2	3	11	10
CL1075.Contig2	31	33	23	36	24	42	37	33	38
CL1075.Contig3	30	9	18	6	13	9	15	8	4
CL1075.Contig4	0	0	0	0	0	0	0	0	0
CL1075.Contig5	0	0	3	0	0	0	0	0	0
CL1075.Contig6	9	0	16	2	15	4	5	2	5
CL1075.Contig7	0	0	0	0	0	0	0	0	0
CL1075.Contig8	22	16	21	23	24	22	22	13	11
CL1075.Contig9	0	0	1	1	2	0	0	2	0
CL1076.Contig1	4	2	3	5	11	4	3	3	7
CL1076.Contig2	1	1	8	0	2	0	1	1	0
CL1076.Contig3	0	14	3	4	3	9	12	5	0
CL1076.Contig4	13	12	12	6	22	22	17	8	11
CL1076.Contig5	15	17	22	25	26	20	10	26	27
CL1076.Contig6	28	0	33	19	21	9	31	9	7
CL1077.Contig1	86	88	63	72	68	70	71	67	82
CL1077.Contig2	13	7	77	7	21	75	8	10	9
CL1077.Contig3	21	19	18	16	16	18	17	15	21
CL1078.Contig1	79	63	80	85	83	108	72	95	76
CL1078.Contig2	81	114	128	85	116	83	117	95	110
CL1078.Contig3	55	58	6	22	17	7	14	28	0
CL1079.Contig1	57	45	41	46	30	30	50	27	52
CL1079.Contig2	12	3	6	6	11	2	21	7	7
CL1079.Contig3	6	16	0	3	0	13	6	5	4
CL1079.Contig4	0	15	2	0	0	0	16	12	7
CL1079.Contig5	18	17	12	4	18	12	4	7	16
CL1079.Contig6	23	24	37	35	34	38	19	41	34
CL1079.Contig7	10	7	11	8	12	13	9	17	3
CL108.Contig1	10	0	12	4	5	4	10	7	0
CL108.Contig10	3	3	16	5	5	10	8	9	7
CL108.Contig11	0	0	0	0	0	0	0	4	0
CL108.Contig12	0	2	0	0	0	0	1	0	0
CL108.Contig13	0	0	0	0	0	0	0	0	0
CL108.Contig14	0	0	11	0	6	0	0	14	3
CL108.Contig15	0	0	0	0	0	0	2	0	0
CL108.Contig16	0	0	0	0	0	0	0	0	0
CL108.Contig17	3	3	0	0	0	0	10	0	0
CL108.Contig18	0	0	0	0	0	0	0	0	0
CL108.Contig19	4	5	5	0	0	0	20	0	0
CL108.Contig2	0	9	0	0	0	6	0	0	4
CL108.Contig20	6	0	5	2	0	3	0	0	1
CL108.Contig21	0	0	0	1	0	3	2	0	3
CL108.Contig22	0	0	0	0	0	2	0	0	1
CL108.Contig23	10	8	16	13	15	14	15	13	9
CL108.Contig24	19	15	11	20	19	14	14	5	11
CL108.Contig25	12	8	4	0	2	5	9	2	0
CL108.Contig26	0	0	0	0	0	0	0	0	0
CL108.Contig27	0	0	12	7	11	13	0	0	6
CL108.Contig28	2	0	0	0	8	7	0	0	4
CL108.Contig29	0	0	0	0	0	0	0	0	0
CL108.Contig3	0	0	3	0	1	0	0	0	0
CL108.Contig30	0	10	0	0	0	3	0	0	0
CL108.Contig31	0	0	0	0	0	0	0	0	0
CL108.Contig4	16	13	11	20	34	16	17	13	19
CL108.Contig5	5	3	5	3	3	3	8	5	0
CL108.Contig6	1	0	0	0	0	2	0	0	1
CL108.Contig7	0	0	0	0	0	0	0	3	1
CL108.Contig8	0	0	0	4	6	0	0	0	7
CL108.Contig9	0	0	9	0	1	0	0	0	0
CL1080.Contig1	0	0	0	0	0	0	0	0	0
CL1080.Contig2	45	60	67	54	59	57	46	60	60
CL1080.Contig3	190	217	182	169	176	148	175	173	206
CL1080.Contig4	8	10	15	9	13	8	9	13	11
CL1081.Contig1	414	476	38	70	67	73	112	85	517
CL1081.Contig10	32	10	13	25	31	0	15	0	10
CL1081.Contig11	873	662	156	183	149	314	200	182	635
CL1081.Contig12	237	207	44	55	26	67	58	30	194
CL1081.Contig13	143	141	35	43	31	42	54	35	131
CL1081.Contig2	0	0	0	0	0	0	0	0	0
CL1081.Contig3	0	0	0	0	0	0	0	0	0
CL1081.Contig4	0	0	0	0	0	0	0	0	0
CL1081.Contig5	30	2	0	22	0	6	0	10	1
CL1081.Contig6	121	125	28	28	28	50	51	38	143
CL1081.Contig7	1	0	0	8	0	0	0	0	0
CL1081.Contig8	0	0	0	0	0	0	0	0	0
CL1081.Contig9	75	47	17	18	15	35	19	24	64
CL1082.Contig1	3	6	19	8	18	24	14	23	9
CL1082.Contig2	31	15	13	20	11	16	14	5	18
CL1083.Contig1	23	23	33	43	41	21	49	34	27
CL1083.Contig2	50	73	56	63	65	62	75	59	68
CL1083.Contig3	44	57	78	94	99	78	63	90	60
CL1084.Contig1	32	19	60	43	21	35	56	15	25
CL1084.Contig2	24	27	8	9	32	22	12	31	26
CL1084.Contig3	20	14	27	18	30	17	16	21	10
CL1084.Contig4	39	34	12	30	36	29	33	30	30
CL1085.Contig1	8	8	11	12	13	17	11	15	6
CL1085.Contig2	69	60	83	68	95	86	98	92	78
CL1085.Contig3	15	19	18	16	6	11	3	0	6
CL1086.Contig1	201	201	188	170	158	207	202	179	218
CL1086.Contig2	23	20	22	27	22	36	18	29	18
CL1086.Contig3	247	267	202	248	166	218	183	183	291
CL1086.Contig4	42	40	51	58	52	64	52	47	40
CL1086.Contig5	11	12	13	14	12	12	11	18	17
CL1086.Contig6	17	28	14	15	14	14	20	14	22
CL1086.Contig7	62	8	28	21	53	23	9	40	9
CL1087.Contig1	183	116	325	233	218	283	297	136	122
CL1087.Contig2	0	0	0	0	0	0	0	0	0
CL1087.Contig3	7	19	32	19	12	12	6	15	26
CL1087.Contig4	240	257	312	284	264	294	343	295	256
CL1087.Contig5	15	16	11	14	18	24	23	20	10
CL1087.Contig6	28	31	42	28	37	39	35	30	40
CL1087.Contig7	44	14	0	10	37	16	36	14	12
CL1088.Contig1	45	58	69	62	46	49	57	66	34
CL1088.Contig2	314	290	496	335	379	404	344	248	278
CL1088.Contig3	228	190	304	178	312	301	263	210	224
CL1088.Contig4	559	271	750	517	682	776	671	478	277
CL1089.Contig1	558	482	226	101	355	188	111	212	455
CL1089.Contig2	75	66	33	12	63	29	11	16	75
CL1089.Contig3	5	3	8	3	0	4	20	0	0
CL1089.Contig4	5	4	7	0	0	8	1	11	0
CL109.Contig1	33	40	53	36	35	29	51	32	59
CL109.Contig2	128	128	96	184	120	114	150	106	117
CL109.Contig3	11	7	0	1	0	2	3	4	1
CL1090.Contig1	0	2	0	0	2	1	3	1	2
CL1090.Contig2	13	26	6	0	17	10	13	16	18
CL1090.Contig3	34	24	40	39	36	35	34	35	39
CL1090.Contig4	65	62	71	67	60	74	71	69	56
CL1091.Contig1	100	76	89	92	93	74	88	78	76
CL1091.Contig2	10	10	19	11	7	11	14	9	7
CL1091.Contig3	0	23	11	7	16	18	19	24	49
CL1092.Contig1	109	114	126	104	114	106	113	146	110
CL1092.Contig2	46	46	25	40	42	41	38	20	23
CL1092.Contig3	26	21	21	13	16	18	30	23	24
CL1093.Contig1	34	41	42	32	23	27	32	28	28
CL1093.Contig2	81	84	95	115	107	102	86	84	42
CL1093.Contig3	124	124	132	115	69	125	156	81	140
CL1093.Contig4	11	0	4	2	4	28	18	12	21
CL1094.Contig1	126	82	158	137	229	136	94	196	83
CL1094.Contig2	9	2	17	6	10	10	12	16	1
CL1095.Contig1	29	36	24	32	22	22	40	34	34
CL1095.Contig2	12	8	10	12	7	17	24	9	7
CL1095.Contig3	10	8	8	5	6	18	3	2	9
CL1095.Contig4	30	12	14	18	28	6	6	19	28
CL1095.Contig5	15	22	34	24	29	33	15	32	23
CL1096.Contig1	6	5	10	2	0	0	0	0	0
CL1096.Contig2	0	0	27	0	0	0	0	0	0
CL1096.Contig3	15	19	0	18	29	22	23	22	8
CL1096.Contig4	18	6	21	22	21	28	19	21	38
CL1096.Contig5	3	8	5	5	5	0	6	2	4
CL1096.Contig6	22	25	18	32	19	32	11	37	12
CL1096.Contig7	4	3	3	5	6	12	2	14	10
CL1096.Contig8	92	118	93	74	89	86	103	91	108
CL1097.Contig1	126	117	146	133	127	144	120	99	120
CL1097.Contig2	48	48	60	29	48	45	50	38	66
CL1097.Contig3	0	0	0	0	0	0	0	0	0
CL1097.Contig4	160	135	93	223	128	139	187	236	114
CL1098.Contig1	63	147	113	208	177	136	220	174	145
CL1098.Contig2	18	24	46	58	68	47	55	50	33
CL1098.Contig3	57	87	96	131	149	89	120	127	77
CL1099.Contig1	35	22	23	12	15	35	14	17	13
CL1099.Contig10	5	3	4	3	3	0	1	1	3
CL1099.Contig11	1	7	0	3	4	10	6	11	0
CL1099.Contig12	3	3	9	8	6	0	5	2	9
CL1099.Contig13	1	3	0	0	1	7	1	6	0
CL1099.Contig14	0	3	1	2	3	5	5	7	0
CL1099.Contig15	2	1	5	2	2	0	1	1	2
CL1099.Contig16	0	2	0	0	1	4	1	4	0
CL1099.Contig2	6	6	10	16	10	2	3	1	11
CL1099.Contig3	49	51	53	49	57	51	58	35	62
CL1099.Contig4	17	19	37	28	29	22	38	19	34
CL1099.Contig5	6	9	4	9	4	10	15	16	6
CL1099.Contig6	13	9	18	8	9	16	11	10	9
CL1099.Contig7	5	4	2	3	1	8	5	9	1
CL1099.Contig8	16	21	4	14	5	20	20	28	8
CL1099.Contig9	7	6	10	12	10	0	5	3	14
CL11.Contig1	37	32	16	11	34	16	25	15	19
CL11.Contig2	9	4	7	5	3	0	2	11	11
CL11.Contig3	27	45	28	45	42	26	50	67	45
CL11.Contig4	22	8	22	5	5	25	2	1	10
CL11.Contig5	29	47	42	50	54	37	52	61	46
CL11.Contig6	14	13	19	14	21	15	11	13	20
CL110.Contig1	2	5	0	6	7	1	4	10	2
CL110.Contig10	0	5	0	2	0	3	1	0	0
CL110.Contig11	1	0	1	2	7	4	0	1	2
CL110.Contig12	2	0	2	2	5	0	0	2	1
CL110.Contig13	14	6	14	8	15	21	5	10	9
CL110.Contig2	28	26	53	33	53	38	26	42	29
CL110.Contig3	2	8	0	8	10	5	9	10	3
CL110.Contig4	4	0	8	0	0	4	3	0	2
CL110.Contig5	3	0	8	0	0	16	6	0	3
CL110.Contig6	14	1	6	0	6	0	2	4	4
CL110.Contig7	8	2	5	0	11	5	10	3	10
CL110.Contig8	0	2	1	6	3	0	0	0	0
CL110.Contig9	0	4	1	9	6	0	0	0	0
CL1100.Contig1	15	16	18	26	25	27	13	14	11
CL1100.Contig10	66	57	56	70	64	65	69	60	55
CL1100.Contig11	0	0	0	0	0	11	0	0	0
CL1100.Contig2	50	52	48	39	42	44	44	37	43
CL1100.Contig3	0	0	0	0	0	0	0	0	0
CL1100.Contig4	23	14	10	5	0	1	5	2	23
CL1100.Contig5	0	3	0	0	2	2	1	11	0
CL1100.Contig6	0	0	0	0	0	0	0	0	0
CL1100.Contig7	0	0	0	0	0	0	0	0	0
CL1100.Contig8	2	0	22	11	22	19	17	14	3
CL1100.Contig9	0	0	0	0	0	0	0	0	0
CL1101.Contig1	79	90	153	138	125	83	119	93	90
CL1101.Contig2	5	11	17	11	47	16	12	23	8
CL1102.Contig1	6	1	14	1	9	19	15	5	5
CL1102.Contig2	12	23	22	50	13	21	36	42	20
CL1103.Contig1	16	60	22	33	20	24	18	27	31
CL1103.Contig2	0	3	14	1	0	0	0	1	0
CL1103.Contig3	0	6	0	4	0	6	12	4	3
CL1103.Contig4	0	13	0	19	5	3	9	0	0
CL1103.Contig5	0	0	16	0	3	1	12	0	7
CL1103.Contig6	25	11	20	32	31	23	18	27	19
CL1104.Contig1	158	174	111	174	174	178	144	155	157
CL1104.Contig2	863	951	848	1230	1016	1051	1035	1020	968
CL1104.Contig3	78	100	97	113	123	122	144	108	96
CL1104.Contig4	292	334	151	350	173	174	330	219	303
CL1105.Contig1	353	298	300	200	222	252	310	185	292
CL1105.Contig2	97	147	163	173	209	135	92	188	122
CL1106.Contig1	13	8	0	8	7	2	32	3	8
CL1106.Contig2	0	0	0	0	0	0	0	0	0
CL1106.Contig3	42	26	32	35	27	20	29	25	33
CL1106.Contig4	20	20	21	20	23	19	24	14	16
CL1106.Contig5	19	13	16	14	14	21	18	16	20
CL1107.Contig1	7	34	0	11	9	14	0	11	18
CL1107.Contig2	45	32	54	34	47	8	67	50	53
CL1107.Contig3	0	0	1	16	0	29	0	15	8
CL1107.Contig4	15	14	0	0	0	0	9	5	0
CL1107.Contig5	0	0	18	13	0	18	16	0	3
CL1107.Contig6	14	13	0	10	20	2	0	7	5
CL1107.Contig7	7	15	13	9	16	20	14	11	11
CL1108.Contig1	106	109	95	87	67	88	111	62	101
CL1108.Contig2	0	0	0	6	0	0	6	0	1
CL1108.Contig3	11	6	13	6	6	9	9	15	17
CL1108.Contig4	11	8	15	7	21	19	11	14	7
CL1108.Contig5	65	76	88	75	93	99	63	87	68
CL1108.Contig6	2	0	0	4	0	0	0	0	0
CL1109.Contig1	34	23	27	40	20	29	44	26	23
CL1109.Contig2	755	743	398	377	532	470	297	522	723
CL111.Contig1	201	139	111	193	187	191	211	226	219
CL111.Contig2	78	63	74	43	74	74	38	59	51
CL111.Contig3	105	212	211	120	142	92	98	145	127
CL111.Contig4	14	14	7	23	7	16	17	31	30
CL1110.Contig1	9	0	7	14	20	0	0	0	4
CL1110.Contig2	15	14	16	13	13	14	17	16	18
CL1111.Contig1	0	0	0	0	0	0	0	0	0
CL1111.Contig2	13	13	16	10	5	16	10	7	8
CL1111.Contig3	109	89	123	104	117	131	84	109	90
CL1111.Contig4	394	357	310	334	319	345	354	304	350
CL1112.Contig1	1164	970	1866	636	1553	1363	878	806	974
CL1112.Contig2	68	74	118	83	83	113	81	70	62
CL1112.Contig3	42	34	83	37	54	74	32	42	35
CL1112.Contig4	4	12	14	10	11	8	6	10	8
CL1112.Contig5	13	16	14	8	12	12	18	9	5
CL1112.Contig6	211	173	295	208	203	237	186	200	177
CL1112.Contig7	23	32	6	15	0	9	13	9	24
CL1113.Contig1	20	1	13	1	5	11	11	0	7
CL1113.Contig10	39	33	19	15	26	23	30	26	32
CL1113.Contig11	5	1	0	0	8	2	0	2	0
CL1113.Contig12	26	33	35	24	20	15	39	33	47
CL1113.Contig2	13	0	7	0	0	10	1	0	0
CL1113.Contig3	4	15	5	3	13	5	3	6	14
CL1113.Contig4	5	1	3	6	0	7	1	2	0
CL1113.Contig5	6	2	5	9	5	7	5	5	5
CL1113.Contig6	11	32	25	21	28	14	39	24	39
CL1113.Contig7	9	0	0	5	0	0	0	0	0
CL1113.Contig8	3	6	4	2	0	5	0	2	0
CL1113.Contig9	21	3	8	6	0	18	1	3	0
CL1114.Contig1	19	9	15	11	10	17	14	15	7
CL1114.Contig10	47	45	42	39	51	44	38	52	47
CL1114.Contig11	25	26	28	22	30	28	23	29	24
CL1114.Contig12	13	14	12	13	13	15	14	17	17
CL1114.Contig13	0	0	0	0	0	0	0	2	0
CL1114.Contig14	22	19	25	13	28	10	6	31	24
CL1114.Contig2	4	4	9	6	3	6	3	4	2
CL1114.Contig3	3	8	10	10	4	7	9	9	5
CL1114.Contig4	23	16	25	14	18	21	9	22	20
CL1114.Contig5	1	3	3	1	3	0	0	1	5
CL1114.Contig6	21	18	21	17	26	21	13	20	16
CL1114.Contig7	127	122	120	112	115	115	116	114	121
CL1114.Contig8	0	0	0	1	1	0	0	0	0
CL1114.Contig9	0	0	0	0	0	0	0	0	0
CL1115.Contig1	11	14	18	16	12	16	15	15	11
CL1115.Contig10	9	4	0	3	9	14	0	14	0
CL1115.Contig2	54	51	71	55	79	61	47	69	34
CL1115.Contig3	0	0	0	0	0	0	0	0	0
CL1115.Contig4	0	0	0	0	0	0	0	3	0
CL1115.Contig5	0	0	0	0	0	0	0	0	0
CL1115.Contig6	67	64	61	56	75	64	88	54	72
CL1115.Contig7	18	21	7	8	19	8	16	9	18
CL1115.Contig8	10	5	13	7	9	22	7	7	8
CL1115.Contig9	0	0	0	0	1	0	4	0	9
CL1116.Contig1	14	0	0	1	0	3	13	15	3
CL1116.Contig2	13	20	14	17	22	9	11	10	10
CL1116.Contig3	0	0	0	0	0	0	0	0	0
CL1116.Contig4	12	17	27	19	24	25	19	15	17
CL1116.Contig5	0	5	0	0	0	0	0	0	0
CL1116.Contig6	16	23	28	24	18	31	29	20	15
CL1116.Contig7	29	28	51	29	40	44	26	46	42
CL1116.Contig8	23	25	10	25	19	20	42	29	38
CL1117.Contig1	606	501	611	548	502	633	510	622	643
CL1117.Contig2	2356	2368	2009	2349	2082	2415	2204	2222	2265
CL1117.Contig3	19	14	16	18	9	8	12	24	28
CL1118.Contig1	2	0	0	1	3	2	3	3	2
CL1118.Contig2	2	5	6	5	4	7	8	2	1
CL1118.Contig3	139	178	165	227	168	158	210	182	171
CL1119.Contig1	36	32	12	48	34	2	34	51	38
CL1119.Contig2	84	66	77	77	67	54	47	63	58
CL1119.Contig3	79	93	92	95	92	80	95	109	94
CL112.Contig1	0	0	0	0	0	0	0	0	0
CL112.Contig10	0	0	0	3	0	0	0	0	0
CL112.Contig11	6	10	3	3	0	0	6	2	4
CL112.Contig12	0	0	0	0	0	0	0	0	0
CL112.Contig13	19	2	2	6	0	1	4	0	1
CL112.Contig14	3	0	1	0	0	0	0	0	0
CL112.Contig15	3	0	1	0	0	0	1	0	0
CL112.Contig16	0	2	0	6	0	0	0	0	0
CL112.Contig17	0	4	1	4	0	0	0	5	2
CL112.Contig18	1	0	3	0	0	0	1	0	1
CL112.Contig19	4	0	3	2	0	0	2	1	3
CL112.Contig2	0	0	0	0	0	0	0	0	0
CL112.Contig20	0	0	0	0	0	0	0	0	0
CL112.Contig21	0	0	6	2	0	10	3	1	2
CL112.Contig22	0	0	13	1	0	30	8	6	4
CL112.Contig23	0	0	0	0	0	0	0	0	0
CL112.Contig24	0	0	2	0	0	1	0	0	0
CL112.Contig25	0	0	5	0	0	4	2	0	0
CL112.Contig26	0	0	0	0	0	1	0	0	0
CL112.Contig27	10	14	13	11	22	22	15	18	12
CL112.Contig28	44	44	17	14	8	40	42	48	16
CL112.Contig29	10	26	6	6	28	21	13	9	24
CL112.Contig3	0	0	0	0	0	0	0	0	0
CL112.Contig30	4	1	7	1	0	2	6	6	8
CL112.Contig31	17	10	2	8	4	4	7	3	2
CL112.Contig32	1	8	15	17	7	19	12	2	8
CL112.Contig33	0	1	14	3	6	8	8	1	3
CL112.Contig34	0	0	0	2	0	0	0	0	1
CL112.Contig35	0	6	0	7	5	0	3	0	7
CL112.Contig36	1	15	34	12	42	58	31	15	21
CL112.Contig37	0	1	0	1	4	0	2	0	3
CL112.Contig38	0	11	0	5	30	0	9	0	18
CL112.Contig39	0	0	0	0	0	0	0	0	0
CL112.Contig4	1	3	6	15	1	2	12	5	6
CL112.Contig40	0	0	0	0	0	0	0	0	0
CL112.Contig41	0	0	2	1	0	0	0	0	0
CL112.Contig42	0	0	1	0	0	0	0	0	0
CL112.Contig43	8	2	6	5	7	0	2	3	6
CL112.Contig44	0	0	0	0	0	0	0	0	0
CL112.Contig45	19	14	7	22	8	0	4	7	15
CL112.Contig46	19	24	17	15	46	0	10	42	35
CL112.Contig47	0	0	0	0	0	0	0	0	0
CL112.Contig48	0	0	0	0	0	0	0	0	0
CL112.Contig49	1	0	1	1	0	0	0	0	0
CL112.Contig5	1	7	15	10	7	8	32	36	15
CL112.Contig50	0	0	0	0	0	0	0	0	0
CL112.Contig51	0	0	0	0	0	0	0	0	0
CL112.Contig52	24	30	20	29	0	0	4	2	11
CL112.Contig53	10	3	8	9	0	0	1	0	1
CL112.Contig54	0	0	6	1	0	0	1	0	0
CL112.Contig55	0	0	2	0	0	0	0	0	0
CL112.Contig56	5	3	5	8	4	5	2	5	3
CL112.Contig57	0	0	0	0	0	0	0	0	0
CL112.Contig6	0	0	2	2	18	15	7	9	3
CL112.Contig7	7	0	1	2	0	0	0	0	0
CL112.Contig8	0	2	6	7	0	0	0	1	1
CL112.Contig9	0	0	0	0	0	0	0	0	0
CL1120.Contig1	12	13	12	23	11	11	16	16	4
CL1120.Contig2	21	16	20	15	13	19	17	16	12
CL1121.Contig1	13	22	12	6	16	17	38	28	16
CL1121.Contig10	0	0	5	0	0	0	0	0	0
CL1121.Contig11	0	0	6	0	0	0	0	0	0
CL1121.Contig12	4	0	2	0	0	5	7	0	6
CL1121.Contig13	65	92	13	64	12	35	32	50	66
CL1121.Contig2	3	5	6	14	2	13	1	0	4
CL1121.Contig3	20	12	7	3	6	12	15	11	9
CL1121.Contig4	16	1	15	2	31	0	0	0	0
CL1121.Contig5	6	0	0	0	0	5	6	0	3
CL1121.Contig6	0	0	2	1	0	6	0	0	3
CL1121.Contig7	1	11	11	29	5	18	3	0	8
CL1121.Contig8	1	15	9	8	14	0	0	12	13
CL1121.Contig9	67	68	68	69	53	66	69	73	72
CL1122.Contig1	86	84	100	87	100	90	67	115	84
CL1122.Contig2	0	0	7	0	9	3	0	5	0
CL1122.Contig3	23	14	12	13	22	8	7	8	20
CL1122.Contig4	9	6	15	14	5	26	12	11	19
CL1122.Contig5	17	47	12	14	18	8	36	17	31
CL1123.Contig1	7	5	15	4	3	11	8	13	8
CL1123.Contig2	67	80	121	92	100	107	110	96	83
CL1124.Contig1	13	9	11	3	5	0	7	0	29
CL1124.Contig10	53	41	28	36	39	24	27	22	29
CL1124.Contig11	0	0	0	0	0	0	0	0	0
CL1124.Contig12	0	0	0	0	0	0	0	0	0
CL1124.Contig13	0	0	0	0	0	0	0	0	0
CL1124.Contig14	4	7	3	1	5	8	0	3	12
CL1124.Contig15	0	0	0	0	0	0	0	0	0
CL1124.Contig16	0	0	0	1	0	11	0	0	0
CL1124.Contig17	0	0	0	0	2	0	0	5	0
CL1124.Contig18	0	0	0	0	0	12	0	4	0
CL1124.Contig2	10	12	3	5	6	0	16	5	13
CL1124.Contig3	47	45	20	40	42	29	27	43	60
CL1124.Contig4	56	45	76	37	47	29	58	36	33
CL1124.Contig5	4	7	7	1	5	8	3	2	8
CL1124.Contig6	3	8	5	4	0	0	6	3	5
CL1124.Contig7	14	13	13	12	15	13	9	12	13
CL1124.Contig8	0	0	0	0	0	0	0	0	0
CL1124.Contig9	18	14	15	4	2	10	15	11	19
CL1125.Contig1	0	0	0	0	0	0	0	0	7
CL1125.Contig10	26	29	29	24	37	34	10	22	20
CL1125.Contig11	21	24	22	19	16	26	3	19	21
CL1125.Contig12	5	0	6	0	6	0	26	9	0
CL1125.Contig13	1	0	0	18	2	32	0	2	31
CL1125.Contig14	28	34	28	18	14	9	4	19	0
CL1125.Contig2	2	0	0	0	0	2	0	1	0
CL1125.Contig3	43	8	42	33	47	16	95	45	11
CL1125.Contig4	0	0	0	0	0	0	0	0	0
CL1125.Contig5	3	2	5	3	0	4	11	1	6
CL1125.Contig6	3	9	5	3	0	11	1	0	12
CL1125.Contig7	11	12	6	15	3	0	13	10	20
CL1125.Contig8	0	0	0	0	0	0	0	0	0
CL1125.Contig9	2	7	3	2	0	7	0	0	11
