"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"CRO_T100445"	9.29393756267675	0.328375876949134	0.585886162790273	0.560477269825335	0.575153939482542	0.999941140505314
"CRO_T100446"	15.134476312636	-0.0961374665727568	0.462456175897636	-0.207884490646389	0.835319159302731	0.999941140505314
"CRO_T100447"	11.7576470029264	0.156601833104947	0.519578884627439	0.301401457484627	0.763108383046588	0.999941140505314
"CRO_T100449"	10.7671953649426	-0.0100739969846607	0.529734165574543	-0.0190170799607282	0.98482748003524	0.999941140505314
"CRO_T100463"	31.6817798945313	0.0454076949268304	0.313780627971922	0.144711594276284	0.884938584614936	0.999941140505314
"CRO_T100464"	38.9281789092534	0.0743311391118963	0.289296132991098	0.256937893857653	0.797226717233268	0.999941140505314
"CRO_T100476"	42.5953787984297	-0.183069745737587	0.285572297746726	-0.641062691241682	0.521481952762391	0.999941140505314
"CRO_T100482"	53.2467149540164	-0.134839370246479	0.257668470665446	-0.523305664438679	0.600761559761387	0.999941140505314
"CRO_T100483"	19.0097649576521	-0.158852137494852	0.413603721696279	-0.384068443202989	0.700927719816593	0.999941140505314
"CRO_T100488"	5.07655542831552	0.291630446660226	0.828128481979911	0.352156039800718	0.724721243010202	0.999941140505314
"CRO_T100503"	16.1557210580771	0.348773429030251	0.457076360378772	0.763052870949676	0.445431865275842	0.999941140505314
"CRO_T100505"	177.683637537343	-0.0843417624347203	0.153012641750337	-0.55120780525008	0.58149123009629	0.999941140505314
"CRO_T100509"	126.895476543602	-0.0428266634199878	0.177426599927365	-0.241376791515591	0.809263098727746	0.999941140505314
"CRO_T100510"	65.0299261450128	-0.0117592277378908	0.228013123388663	-0.0515725918014222	0.958869258841683	0.999941140505314
"CRO_T100523"	71.9362404119571	-0.187335327306221	0.26556781465427	-0.705414274505005	0.48055246327976	0.999941140505314
"CRO_T100524"	152.016439550278	-0.0498302682569135	0.177156122798579	-0.281278837387795	0.778496540658217	0.999941140505314
"CRO_T100527"	93.2068170440354	-0.00287581789949399	0.200509813717098	-0.0143425294063238	0.988556709554862	0.999941140505314
"CRO_T100528"	42.1734787727959	-0.177146493389537	0.283182855752812	-0.625555148522715	0.531606765164926	0.999941140505314
"CRO_T100529"	127.846928431778	-0.192400829934603	0.18239603168741	-1.0548520609502	0.291492990116759	0.999941140505314
"CRO_T100530"	65.3040614787126	0.0271075593757691	0.260612452177068	0.104014827953621	0.917157581394425	0.999941140505314
"CRO_T100533"	20.5493360560435	0.0148751121648283	0.385749889547093	0.038561546141447	0.969239961208154	0.999941140505314
"CRO_T100549"	162.871028685011	0.0643893700399982	0.180819304112939	0.356097875477835	0.721767268211674	0.999941140505314
"CRO_T100550"	15.7462455045423	0.364809520464683	0.43936196440755	0.83031657270698	0.40635982045706	0.999941140505314
"CRO_T100553"	61.9981670696083	0.0766148213696939	0.233416146364685	0.328232740377747	0.742735694644143	0.999941140505314
"CRO_T100554"	30.0633916598827	-0.0116818458082577	0.408467792469476	-0.0285991846202432	0.97718426239845	0.999941140505314
"CRO_T100556"	11.4288614163641	0.243715030948081	0.539811984756033	0.451481326518209	0.651642680588665	0.999941140505314
"CRO_T100566"	59.1227149551382	0.0843601447072936	0.237689258991382	0.354917782424288	0.722651186179477	0.999941140505314
"CRO_T100578"	12.5529129547577	-0.0572991579736613	0.487484584193902	-0.117540451188647	0.906431790775313	0.999941140505314
"CRO_T100583"	563.288411247913	0.190093758857272	0.148624028627074	1.27902439876834	0.200888464117897	0.999941140505314
"CRO_T100584"	7.8296895531288	0.698680861045153	0.658149257820411	1.06158421170142	0.288424484323219	0.999941140505314
"CRO_T100585"	37.0839446871338	-0.192351463881692	0.304662722383385	-0.631358711616967	0.527806006112984	0.999941140505314
"CRO_T100593"	13.8883781703964	-0.0991639742487889	0.526874090516366	-0.188211901161438	0.850710543431383	0.999941140505314
"CRO_T100600"	35.1635009920571	0.114596474863174	0.308287395380379	0.371719624546375	0.710101612090687	0.999941140505314
"CRO_T100619"	16.5172587468363	0.1918535555489	0.444722842187904	0.431400273044303	0.666177351418602	0.999941140505314
"CRO_T100623"	11.2608986141032	-0.0988464185157868	0.518537227629653	-0.190625500444077	0.848819010069218	0.999941140505314
"CRO_T100624"	22.304303601004	0.172697992407476	0.376185943178998	0.459076144494059	0.6461794868745	0.999941140505314
"CRO_T100629"	13.5500507915306	-0.430371469667211	0.518350553586026	-0.830271071748333	0.40638553992279	0.999941140505314
"CRO_T100639"	10.3407992416304	0.130819592343963	0.546380742811707	0.239429361420678	0.810772664863487	0.999941140505314
"CRO_T100670"	13.1923519675853	0.282761880251185	0.483494567133158	0.584829488214933	0.558662374379648	0.999941140505314
"CRO_T100675"	13.9964086424485	-0.162855427269736	0.472573704976167	-0.344613814850213	0.730384718572999	0.999941140505314
"CRO_T100676"	12.6386635370647	0.139701442177352	0.498905114714258	0.280016055272082	0.779465187109308	0.999941140505314
"CRO_T100680"	36.2600627401318	-0.0214238813044229	0.415191293475271	-0.0516000254367061	0.958847399073035	0.999941140505314
"CRO_T100690"	24.6130456618192	0.161319414140846	0.354285359569989	0.455337511932886	0.648866443169202	0.999941140505314
"CRO_T100705"	28.0837772179503	-0.117519131908302	0.392356637682537	-0.299521202450992	0.764542396941537	0.999941140505314
"CRO_T100706"	28.0628838849296	-0.0319218661702203	0.380174897014319	-0.0839662650556805	0.933083253604638	0.999941140505314
"CRO_T100708"	18.8073007603606	-0.0830949248470574	0.413431552741151	-0.200988348122242	0.840707685014576	0.999941140505314
"CRO_T100709"	20.2307960643219	0.0123328423611506	0.402667466583649	0.0306278589273331	0.975566324356823	0.999941140505314
"CRO_T100713"	36.779140401206	0.155393251302156	0.341628259337108	0.45486064766328	0.649209495483011	0.999941140505314
"CRO_T100715"	21.8200403599764	-0.237587628476502	0.379803513170029	-0.625554056868716	0.531607481392977	0.999941140505314
"CRO_T100733"	233.71680320562	-0.165260283095494	0.146549516849821	-1.12767538677624	0.25945703607682	0.999941140505314
"CRO_T100734"	19.0212167118666	0.489973077014846	0.552941006475409	0.886121794688484	0.375551899795431	0.999941140505314
"CRO_T100736"	16.8450935953084	0.0588223236934933	0.426801472866762	0.137821276244415	0.890381668812055	0.999941140505314
"CRO_T100745"	54.9795831535083	-0.279204156374369	0.257418622948194	-1.08463075894303	0.278085226104157	0.999941140505314
"CRO_T100757"	11.6180193704081	-0.33811252472534	0.544500720304596	-0.620958819918913	0.534626718351262	0.999941140505314
"CRO_T100759"	203.904159652398	-0.334185409019304	0.176473182878769	-1.89368947489816	0.0582662391814985	0.999941140505314
"CRO_T100760"	41.8955462502479	-0.0360799144276038	0.278261595266263	-0.129661854317623	0.89683396357019	0.999941140505314
"CRO_T100773"	10.1070725178815	0.0363147871404081	0.541842582130735	0.0670209177684121	0.946565050667679	0.999941140505314
"CRO_T100774"	257.260217055099	-0.208627798575095	0.155872146088861	-1.33845464895414	0.180748274524183	0.999941140505314
"CRO_T100776"	44.3103063838562	-0.014389210712976	0.268371321447283	-0.0536167971874837	0.957240473541352	0.999941140505314
"CRO_T100782"	12.8500633567452	0.214526912880235	0.539587460913385	0.39757579339797	0.690942906816709	0.999941140505314
"CRO_T100794"	52.6692701819816	-0.294214327297068	0.304987907301825	-0.964675386312629	0.33470742729296	0.999941140505314
"CRO_T100856"	23.885424448605	0.0238007119877644	0.406568691657747	0.0585404446434847	0.953318147548877	0.999941140505314
"CRO_T100874"	23.0307707584232	-0.0848116932765765	0.379256401840868	-0.223626266728551	0.823048123329446	0.999941140505314
"CRO_T100879"	9.73190326312954	0.200069917067757	0.573869768533488	0.348632961758957	0.727364878612247	0.999941140505314
"CRO_T100881"	86.9061849735107	-0.0657728199967581	0.20100001330572	-0.327227938521168	0.743495491167896	0.999941140505314
"CRO_T100886"	56.8435166867608	0.0752313208235359	0.27014577859692	0.278484162196691	0.780640721118591	0.999941140505314
"CRO_T100893"	144.005910439057	-0.187706536897639	0.169120879819217	-1.10989569767074	0.267043974663574	0.999941140505314
"CRO_T100894"	44.7354992324108	0.0306190524986444	0.273431707385433	0.111980621382301	0.910838771814463	0.999941140505314
"CRO_T100897"	33.2719929851365	0.0513342015047308	0.584132278952448	0.0878811244548767	0.929971159054595	0.999941140505314
"CRO_T100899"	13.2858999665446	0.161641488323226	0.487671153485311	0.331455914847535	0.740300135506597	0.999941140505314
"CRO_T100901"	7.83677784562624	0.196431325971617	0.648506038661359	0.302898221853244	0.761967426495611	0.999941140505314
"CRO_T100903"	17.378258071865	0.221742603052871	0.457204785328757	0.484996242752413	0.627679010726139	0.999941140505314
"CRO_T100904"	9.18945498246363	0.354519926181089	0.823982583875265	0.430251722692668	0.667012541168778	0.999941140505314
"CRO_T100905"	30.7940143156347	-0.0285067287079358	0.334174664013908	-0.085304877292401	0.932019014150641	0.999941140505314
"CRO_T100907"	35.1055106895451	-0.0841135082205248	0.304975413999667	-0.275804226699457	0.782698437149527	0.999941140505314
"CRO_T100917"	2.92664162157492	2.11014089801159	1.53461517983187	1.37502934008692	0.169122348739466	0.999941140505314
"CRO_T100926"	24.1333556439367	0.0496231568279665	0.439252846745936	0.11297173642831	0.910052962799064	0.999941140505314
"CRO_T100931"	36.9110133528053	-0.347392218740964	0.35734420241139	-0.972150146544229	0.330975857869073	0.999941140505314
"CRO_T100933"	19.40650020811	0.20154888813324	0.405678804323265	0.496818877361501	0.619316781946666	0.999941140505314
"CRO_T100938"	12.818513423936	-0.316977063976818	2.1058702141106	-0.150520702488159	0.880353818582739	0.999941140505314
"CRO_T100940"	14.1729230804969	0.116427160463946	0.474850248889658	0.245187110538929	0.80631155614477	0.999941140505314
"CRO_T100942"	13.5384058794559	0.0412514819320605	0.515851914715169	0.0799676821105488	0.936262959567138	0.999941140505314
"CRO_T100943"	50.0393835640082	-0.168292577094613	0.266100167548838	-0.632440703231523	0.527098943864929	0.999941140505314
"CRO_T100947"	41.9155268872518	0.116512904714621	0.2827707482838	0.41204016123225	0.680309986873237	0.999941140505314
"CRO_T100950"	54.9703627602936	-0.00910110440096967	0.257425837281393	-0.0353542771661309	0.971797243434497	0.999941140505314
"CRO_T100959"	10.0784855892966	2.7020377965922	0.828329828521029	3.26203126285654	0.00110616943557418	0.999941140505314
"CRO_T100961"	522.386111671148	-0.189520426240752	0.153851880435952	-1.23183691810415	0.218010009486372	0.999941140505314
"CRO_T100962"	125.040435373849	-0.0466741610545788	0.189356876956936	-0.246487805484844	0.805304643110649	0.999941140505314
"CRO_T100966"	50.62755157006	-0.19240846063206	0.259967038731131	-0.740126369755117	0.459223319455927	0.999941140505314
"CRO_T100967"	27.955360742581	-0.316769330719224	0.372748484367027	-0.849820573401225	0.395424849617501	0.999941140505314
"CRO_T100968"	22.194538176002	0.0971572291207873	0.388887332236355	0.249833874922256	0.802715821843301	0.999941140505314
"CRO_T100973"	35.022156426949	-0.0802661470997477	0.32564663096658	-0.24648235070482	0.805308865172054	0.999941140505314
"CRO_T100976"	13.8573477712667	-0.0558770664713574	0.474564528293805	-0.117743874942047	0.906270601376311	0.999941140505314
"CRO_T100977"	75.299576277113	-0.185382720012531	0.251575762609275	-0.736886248857173	0.461191527108023	0.999941140505314
"CRO_T100981"	36.8679457293867	-0.0726356312490118	0.301535422950135	-0.24088589837428	0.809643551840533	0.999941140505314
"CRO_T100982"	23.7575695137335	0.0253493958683376	0.362324697901461	0.0699632015569407	0.944222948740072	0.999941140505314
"CRO_T100983"	17.2465430689785	0.020598900056118	0.420674547903685	0.0489663569112201	0.960946107058315	0.999941140505314
"CRO_T100987"	15.0599317483887	0.177882049355465	0.500447562249708	0.355445930350456	0.722255544888724	0.999941140505314
"CRO_T100993"	20.6482246341193	-0.425447515745182	0.404487372805396	-1.05181902909456	0.292882586781514	0.999941140505314
"CRO_T100997"	32.491046806797	0.050311292822669	0.313623271593316	0.160419514046486	0.872550618697121	0.999941140505314
"CRO_T100999"	198.198101543001	0.0565376901935203	0.218236968098872	0.259065595925554	0.795584629275443	0.999941140505314
"CRO_T101006"	15.8619313088227	-1.6051359946641	0.979035769125837	-1.63950699788762	0.101107714473713	0.999941140505314
"CRO_T101007"	159.676623755811	0.0234858047969806	0.166403118341328	0.141138008897203	0.887760917413019	0.999941140505314
"CRO_T101008"	17.6315431313608	-0.0271336665394852	0.422047055282064	-0.0642906192565451	0.948738822752348	0.999941140505314
"CRO_T101009"	15.1954113629323	0.00557197197979654	0.453108603941081	0.0122972107157803	0.990188492714526	0.999941140505314
"CRO_T101011"	16.4192269737675	0.0619002920571355	0.431353529922605	0.143502458570912	0.885893369687697	0.999941140505314
"CRO_T101014"	14.0842552471904	-0.0932826448335951	0.468888746278442	-0.198944089773911	0.842306480131593	0.999941140505314
"CRO_T101021"	11.9936516375001	0.0217945426696258	0.582392113435613	0.0374224550209939	0.970148168691114	0.999941140505314
"CRO_T101022"	43.066994647815	0.304292213814443	0.40028947202001	0.760180407141039	0.447146754835687	0.999941140505314
"CRO_T101023"	23.2851249920531	-0.331238793634498	0.384816588201169	-0.860770569124577	0.389364417435608	0.999941140505314
"CRO_T101030"	42.8192395878276	-0.0699372900273936	0.276871752007805	-0.252598141631372	0.800578766224025	0.999941140505314
"CRO_T101036"	16.6936389520203	-0.255976194771612	0.42202089972712	-0.606548621021202	0.54415050619428	0.999941140505314
"CRO_T101038"	17.2558016954203	-0.0612464613663075	0.421859775567258	-0.145182036575902	0.884567148396116	0.999941140505314
"CRO_T101043"	27.5486526193566	0.0249419361232538	0.405702860124211	0.0614783344529974	0.95097826836462	0.999941140505314
"CRO_T101048"	36.8204635058797	-0.0245664982281555	0.307295252565631	-0.0799442816738884	0.936281570828568	0.999941140505314
"CRO_T101058"	10.4412377824306	0.134948764869515	0.552778620907165	0.244128046500877	0.807131651608063	0.999941140505314
"CRO_T101063"	42.6566518340092	-0.00287809013921875	0.275558131099748	-0.0104445843341016	0.991666578930662	0.999941140505314
"CRO_T101068"	16.3976880790943	0.185387041369635	0.445731687578829	0.415916226141874	0.677471305620635	0.999941140505314
"CRO_T101070"	13.7510567807356	-0.0610019799194231	0.472939675296926	-0.128984695312619	0.89736975903153	0.999941140505314
"CRO_T101079"	61.740761881396	-0.133228411767023	0.265896056456645	-0.501054485510006	0.616332777721534	0.999941140505314
"CRO_T101082"	6.25064314378704	0.813492316745063	0.783498510123725	1.03828189362683	0.299138835766001	0.999941140505314
"CRO_T101093"	15.7814479205095	-0.191128669377394	0.486760450285518	-0.392654475656935	0.694574698630768	0.999941140505314
"CRO_T101097"	21.3584564746566	-0.0376624943023701	0.37576173567271	-0.100229721993764	0.920161950081063	0.999941140505314
"CRO_T101098"	24.9546282471997	0.0619686840077253	0.388977182700625	0.159311874227387	0.873423165957214	0.999941140505314
"CRO_T101099"	804.030281528	-0.279687324562224	0.161234064875701	-1.73466646007989	0.0827999003124594	0.999941140505314
"CRO_T101102"	17.2392221808107	0.0529078951701906	0.419921656418228	0.125994681059022	0.899736134923035	0.999941140505314
"CRO_T101103"	12.9469948718903	-0.554530946267206	0.540597392335745	-1.02577436393331	0.304997952596351	0.999941140505314
"CRO_T101107"	67.8829917530271	0.0400618876085707	0.228077058216257	0.175650667900956	0.860568393905765	0.999941140505314
"CRO_T101119"	24.3772451498946	-0.139817517734401	0.364073304054818	-0.384036720564792	0.700951231348476	0.999941140505314
"CRO_T101123"	8.76341509050977	-0.0637896608223426	0.600037505748729	-0.106309456010996	0.915336829296739	0.999941140505314
"CRO_T101128"	21.3175814487373	0.0322421297853682	0.385755798338371	0.0835817113423828	0.933389008283197	0.999941140505314
"CRO_T101130"	16.658022262903	-0.178116692598159	0.478920393175803	-0.37191294239328	0.709957668616645	0.999941140505314
"CRO_T101134"	34.374861419753	-0.128370114838068	0.304175264072653	-0.422026804939031	0.673005452353097	0.999941140505314
"CRO_T101140"	98.5267258474484	-0.218743435054562	0.229109807047627	-0.954753695938864	0.339702268547216	0.999941140505314
"CRO_T101141"	18.2407874943107	0.171116962845183	0.473156656048882	0.361649700279193	0.717613819527341	0.999941140505314
"CRO_T101150"	24.1235058949596	-0.0566210242703317	0.357645411389905	-0.158316093166937	0.874207727549782	0.999941140505314
"CRO_T101151"	8.33675059881276	-0.110236014911377	0.609017684205613	-0.181006262659131	0.856362660322607	0.999941140505314
"CRO_T101152"	19.6963860548075	1.43989050568987	0.93217084809005	1.54466373695348	0.122427620591228	0.999941140505314
"CRO_T101157"	41.6321237532208	0.101866581582135	0.623056994167283	0.163494804706077	0.870128863360045	0.999941140505314
"CRO_T101158"	46.1651815249171	-0.0447522419654269	0.475447487071054	-0.0941265716664495	0.925008612945103	0.999941140505314
"CRO_T101159"	38.0186151360929	0.186288552582172	0.521483059065794	0.357228388043701	0.720920835496016	0.999941140505314
"CRO_T101160"	35.8563496133604	0.0951536175888143	0.326592751423563	0.291352509123536	0.770781731918389	0.999941140505314
"CRO_T101162"	17.5253723464884	0.00125165650002174	0.425577320310813	0.00294107895389635	0.997653361893633	0.999941140505314
"CRO_T101163"	13.9635417395508	-0.0643407379921552	0.483180256496606	-0.133160941754265	0.894066099662199	0.999941140505314
"CRO_T101180"	18.455049135222	-0.0632859081186719	0.409933287606776	-0.154380993278541	0.877309339159732	0.999941140505314
"CRO_T101186"	43.1263526559805	0.106632803729901	0.278153524257816	0.383359527852197	0.701453207391211	0.999941140505314
"CRO_T101191"	24.9229239488745	-0.102699116670386	0.373312569356299	-0.275102220231881	0.783237705873153	0.999941140505314
"CRO_T101194"	13.7480017000199	0.118586087155713	0.478418244979842	0.247871163777857	0.804234091743417	0.999941140505314
"CRO_T101195"	150.010770002028	-0.0716139494227556	0.16748606821226	-0.427581530733631	0.668955814884469	0.999941140505314
"CRO_T101197"	9.309205406644	0.103951624017497	0.571249489349822	0.181972371013953	0.855604408598656	0.999941140505314
"CRO_T101198"	24.3007859116112	0.0634028986954497	0.363913536701388	0.174225172468578	0.861688503298318	0.999941140505314
"CRO_T101200"	21.333939010083	0.0276206882319281	0.404524499738743	0.0682793953141691	0.945563226001806	0.999941140505314
"CRO_T101201"	23.0066129530209	-0.0358628218380991	0.372204165412941	-0.0963525537074825	0.923240573383176	0.999941140505314
"CRO_T101203"	173.231020546309	-0.138781727976186	0.164242284981338	-0.844981717052677	0.398121047052782	0.999941140505314
"CRO_T101204"	23.5044453229478	0.0472199319287634	0.364112789896416	0.129684903247141	0.896815727155881	0.999941140505314
"CRO_T101207"	23.1738444328234	0.0859977433057531	0.369715503503249	0.232605185584265	0.816068000240952	0.999941140505314
"CRO_T101208"	48.2786679322506	-0.0279027356813641	0.272281884286067	-0.102477385722984	0.918377761916913	0.999941140505314
"CRO_T101209"	37.4693816917699	0.0201349315902854	0.306738304928811	0.0656420514384676	0.947662809083735	0.999941140505314
"CRO_T101213"	64.8600674588575	0.0462016331393266	0.237781423390288	0.194302954707663	0.845938672203111	0.999941140505314
"CRO_T101221"	26.6435746523381	-0.0778714349469133	0.340439760027987	-0.228737780042236	0.819072728909156	0.999941140505314
"CRO_T101222"	5.53403271059378	-0.0847087581914901	0.852217648465579	-0.0993980332888066	0.920822244240504	0.999941140505314
"CRO_T101223"	39.8888831331979	0.0226606495867136	0.284151997601394	0.0797483381359217	0.936437413576893	0.999941140505314
"CRO_T101224"	57.8929759658298	0.581122232136362	0.282682225021519	2.05574380239905	0.0398072174320983	0.999941140505314
"CRO_T101230"	75.8839873373207	0.0590460127882494	0.268422923914956	0.219973808224207	0.825891553114227	0.999941140505314
"CRO_T101231"	22.5584613272477	0.0907719398109639	0.370791628211832	0.244805796314005	0.806606805651123	0.999941140505314
"CRO_T101232"	404.723877849204	-0.158241439948468	0.233998732243692	-0.676249133622107	0.498882482108995	0.999941140505314
"CRO_T101233"	16.115436386952	-0.0592118214454739	0.432748561770941	-0.136827309611754	0.891167296706499	0.999941140505314
"CRO_T101234"	47.5548797325302	-0.212064962391538	0.271751296661499	-0.780364123361264	0.435176578936079	0.999941140505314
