baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	
CRO_T102573	14.17172031	-0.003830078	0.619484118	-0.00618269	0.995066959	0.999986415
CRO_T115667	26.78468642	-0.002866604	0.466174419	-0.006149209	0.995093672	0.999986415
CRO_T110746	155.5496873	-0.00141111	0.240176762	-0.005875297	0.995312218	0.999986415
CRO_T124077	18.3531518	-0.003221307	0.55177149	-0.005838117	0.995341883	0.999986415
CRO_T136577	41.02410604	-0.002178353	0.386984617	-0.005629042	0.995508698	0.999986415
CRO_T128592	97.22243906	-0.001497143	0.266130288	-0.005625604	0.995511441	0.999986415
CRO_T112225	97.24086599	-0.001431432	0.26617316	-0.005377821	0.995709141	0.999986415
CRO_T112224	8.391932678	-0.004296219	0.801783782	-0.005358326	0.995724695	0.999986415
CRO_T121936	97.8950939	-0.001488154	0.281535521	-0.005285848	0.995782523	0.999986415
CRO_T120934	139.8610769	-0.001374912	0.262300237	-0.005241748	0.995817709	0.999986415
CRO_T111299	38.33636699	-0.002032872	0.392854772	-0.005174615	0.995871273	0.999986415
CRO_T123289	15.75251133	-0.003009934	0.59046242	-0.005097589	0.99593273	0.999986415
CRO_T107226	9.968601572	-0.003578225	0.732248086	-0.004886629	0.996101049	0.999986415
CRO_T124380	8.408985566	-0.003887708	0.797769395	-0.004873223	0.996111746	0.999986415
CRO_T106396	18.39000566	-0.002582466	0.549125571	-0.00470287	0.996247667	0.999986415
CRO_T110280	9.969975613	-0.00335156	0.733879819	-0.004566906	0.996356149	0.999986415
CRO_T108982	8.410359608	-0.003601768	0.800326505	-0.004500374	0.996409233	0.999986415
CRO_T116799	9.98565446	-0.003225581	0.734747134	-0.004390056	0.996497254	0.999986415
CRO_T120208	21.52903864	-0.002194278	0.510842227	-0.004295412	0.996572767	0.999986415
CRO_T115982	9.987028502	-0.002992575	0.731514707	-0.00409093	0.99673592	0.999986415
CRO_T124886	38.92454413	-0.001614766	0.395351859	-0.004084378	0.996741147	0.999986415
CRO_T134786	16.78752738	-0.002369683	0.58152388	-0.004074954	0.996748666	0.999986415
CRO_T101413	18.39412778	-0.00218353	0.553605043	-0.003944202	0.99685299	0.999986415
CRO_T136421	14.18413883	-0.00238984	0.621256929	-0.003846782	0.996930719	0.999986415
CRO_T100449	9.988402544	-0.002763908	0.731599266	-0.003777898	0.99698568	0.999986415
CRO_T127369	22.5470018	-0.001853514	0.509101392	-0.003640756	0.997095104	0.999986415
CRO_T134284	31.54828663	-0.001545561	0.427698831	-0.003613666	0.997116718	0.999986415
CRO_T107232	24.16928105	-0.001734463	0.483239396	-0.003589243	0.997136205	0.999986415
CRO_T121829	57.84504761	-0.001189108	0.332592065	-0.003575275	0.99714735	0.999986415
CRO_T120920	9.989776585	-0.00253673	0.735000202	-0.003451332	0.997246241	0.999986415
CRO_T104142	15.76218177	-0.002008858	0.591581497	-0.003395742	0.997290595	0.999986415
CRO_T130138	27.33829768	-0.001569205	0.463565247	-0.003385079	0.997299103	0.999986415
CRO_T135987	14.18688692	-0.0020695	0.619391799	-0.00334118	0.997334129	0.999986415
CRO_T138357	11.56644548	-0.002178696	0.685417452	-0.003178641	0.997463815	0.999986415
CRO_T104990	52.63931165	-0.001059155	0.351304711	-0.003014918	0.997594447	0.999986415
CRO_T137562	9.978272007	-0.00200988	0.741091867	-0.002712052	0.997836098	0.999986415
CRO_T133364	5.782535719	-0.002302789	0.952470826	-0.0024177	0.998070956	1
CRO_T117415	8.404351196	-0.001872812	0.802547458	-0.002333585	0.998138071	0.999986415
CRO_T135792	17.34434683	-0.001312732	0.56591084	-0.002319679	0.998149165	0.999986415
CRO_T138780	7.359204613	-0.001954683	0.869280934	-0.002248621	0.998205861	1
CRO_T137754	12.68718607	-0.001531789	0.71785862	-0.002133831	0.99829745	0.999986415
CRO_T117279	9.98102009	-0.001556091	0.731218342	-0.00212808	0.998302039	0.999986415
CRO_T128741	9.98102009	-0.001556091	0.731218342	-0.00212808	0.998302039	0.999986415
CRO_T133171	9.98102009	-0.001556091	0.731218342	-0.00212808	0.998302039	0.999986415
CRO_T110965	21.55851005	-0.00106773	0.510486678	-0.002091593	0.998331151	0.999986415
CRO_T134459	19.98321519	-0.001013658	0.527387199	-0.001922038	0.998466436	0.999986415
CRO_T118742	18.39086745	-0.00106109	0.564969639	-0.001878136	0.998501465	0.999986415
CRO_T115810	9.982394132	-0.001327349	0.731302917	-0.001815046	0.998551803	0.999986415
CRO_T131695	9.982394132	-0.001327349	0.731302917	-0.001815046	0.998551803	0.999986415
CRO_T117274	53.66002289	-0.000633031	0.356761117	-0.001774382	0.998584248	0.999986415
CRO_T139422	48.36752126	-0.000627167	0.359008335	-0.001746942	0.998606143	0.999986415
CRO_T127712	11.55906303	-0.001123183	0.684712387	-0.001640371	0.998691174	0.999986415
CRO_T120007	36.25334573	-0.000592447	0.408355067	-0.001450813	0.998842419	0.999986415
CRO_T126731	59.44792758	-0.00044415	0.329334513	-0.001348628	0.998923951	0.999986415
CRO_T126762	9.99944702	-0.00096794	0.734026569	-0.001318672	0.998947853	0.999986415
CRO_T125190	24.2001265	-0.000622098	0.485112077	-0.001282381	0.998976809	0.999986415
CRO_T122691	24.15589018	-0.000597475	0.486225654	-0.001228802	0.999019558	0.999986415
CRO_T131530	12.6212625	-0.000815954	0.665925639	-0.001225293	0.999022358	0.999986415
CRO_T117527	97.33133671	-0.000278753	0.273607547	-0.001018807	0.99918711	0.999986415
CRO_T113412	114.586878	-0.000248257	0.251827623	-0.000985823	0.999213427	0.999986415
CRO_T100999	204.0599604	-0.000224035	0.247880034	-0.000903805	0.999278868	0.999986415
CRO_T116886	11.56318515	-0.000540966	0.688587185	-0.000785617	0.999373168	0.999986415
CRO_T130365	14.20067948	-0.000456969	0.62220888	-0.00073443	0.99941401	0.999986415
CRO_T101011	15.77734837	-0.00041774	0.588316826	-0.00071006	0.999433454	0.999986415
CRO_T127373	38.89496218	-0.000276487	0.390622742	-0.00070781	0.999435249	0.999986415
CRO_T130295	16.30011418	-0.000392001	0.630833778	-0.000621401	0.999504194	0.999986415
CRO_T100533	19.97720678	-0.000280186	0.527771044	-0.000530886	0.999576414	0.999986415
CRO_T109968	54.6936649	-0.000187908	0.363529748	-0.000516897	0.999587576	0.999986415
CRO_T139679	605.2542692	-4.67E-05	0.219960002	-0.000212416	0.999830517	0.999986415
CRO_T134914	17.35813939	9.61E-06	0.564277518	1.70E-05	0.999986415	0.999986415
CRO_T121490	27.33452511	5.50E-05	0.457055894	0.000120275	0.999904034	0.999986415
CRO_T106140	5.776527307	0.000156423	0.952272788	0.000164263	0.999868937	1
CRO_T101716	57.29086569	9.60E-05	0.332825506	0.000288585	0.999769742	0.999986415
CRO_T134680	11.59866497	0.000275851	0.687650117	0.000401151	0.999679928	0.999986415
CRO_T105599	17.33095596	0.000237218	0.566939397	0.000418418	0.999666151	0.999986415
CRO_T103328	35.70425828	0.000221577	0.432072274	0.000512825	0.999590825	0.999986415
CRO_T130210	5.777901349	0.000547331	0.952348161	0.000574718	0.999541442	1
CRO_T122894	30.52466461	0.0002776	0.452641022	0.00061329	0.999510665	0.999986415
CRO_T122707	46.30898748	0.000283746	0.370563692	0.000765714	0.999389049	0.999986415
CRO_T136952	23.11023135	0.000386557	0.497456326	0.000777067	0.99937999	0.999986415
CRO_T109538	27.31008977	0.00037846	0.461538864	0.000819995	0.999345739	0.999986415
CRO_T133441	11.57148154	0.000633083	0.68392172	0.000925666	0.999261425	0.999986415
CRO_T110055	17.34938289	0.000584619	0.563830729	0.00103687	0.999172698	0.999986415
CRO_T133031	24.70532718	0.000561575	0.481877113	0.001165391	0.999070153	0.999986415
CRO_T102144	5.794954237	0.001149956	0.953125427	0.001206511	0.999037344	1
CRO_T104453	5.794954237	0.001149956	0.953125427	0.001206511	0.999037344	1
CRO_T137596	14.19604511	0.00076739	0.627427874	0.001223073	0.99902413	0.999986415
CRO_T113239	11.57285559	0.000835364	0.68145504	0.001225853	0.999021911	0.999986415
CRO_T137300	4.218285343	0.001412622	1.121603386	0.001259467	0.998995091	1
CRO_T131595	13.15089852	0.000893562	0.646076621	0.00138306	0.998896479	0.999986415
CRO_T113686	84.20064085	0.000432037	0.28536631	0.001513974	0.998792024	0.999986415
CRO_T122915	62.66124932	0.000510016	0.33017807	0.001544669	0.998767533	0.999986415
CRO_T108702	5.796328279	0.001543177	0.949301421	0.001625593	0.998702965	1
CRO_T113683	5.796328279	0.001543177	0.949301421	0.001625593	0.998702965	1
CRO_T114740	5.796328279	0.001543177	0.949301421	0.001625593	0.998702965	1
CRO_T108552	23.14571117	0.000811296	0.492537402	0.001647176	0.998685745	0.999986415
CRO_T122790	15.79114093	0.001022165	0.589089348	0.001735162	0.998615542	0.999986415
CRO_T139666	214.33454	0.000404209	0.221470029	0.00182512	0.998543765	0.999986415
CRO_T126701	59.930648	0.000681559	0.32725809	0.002082634	0.9983383	0.999986415
CRO_T121372	43.68665975	0.000827526	0.377190435	0.002193921	0.998249505	0.999986415
CRO_T113769	21.52755405	0.001153696	0.518823079	0.00222368	0.998225762	0.999986415
CRO_T107071	11.59265656	0.001534319	0.682746726	0.002247274	0.998206936	0.999986415
CRO_T116376	23.1498333	0.001111051	0.494100268	0.002248635	0.99820585	0.999986415
CRO_T115653	40.51626908	0.00094638	0.382441596	0.002474575	0.998025577	0.999986415
CRO_T117544	27.36811864	0.001207269	0.458215063	0.002634721	0.9978978	0.999986415
CRO_T128879	30.00561296	0.001179123	0.442338005	0.00266566	0.997873114	0.999986415
CRO_T129861	5.770518895	0.002622393	0.961037335	0.002728711	0.997822806	1
CRO_T128031	35.79919316	0.001115112	0.407634111	0.00273557	0.997817333	0.999986415
CRO_T116098	25.79144975	0.001344141	0.477022811	0.002817771	0.997751747	0.999986415
CRO_T129502	9.973125392	0.00212066	0.752515779	0.002818093	0.99775149	0.999986415
CRO_T129876	48.93441284	0.000994352	0.352377299	0.002821839	0.997748501	0.999986415
CRO_T140141	14.72293305	0.001858142	0.619498182	0.002999431	0.997606804	0.999986415
CRO_T132128	48.92148207	0.001074768	0.357064079	0.003010016	0.997598359	0.999986415
CRO_T128441	21.56303387	0.001575798	0.509397809	0.003093453	0.997531786	0.999986415
CRO_T120416	175.6094714	0.000684618	0.218752395	0.00312965	0.997502905	0.999986415
CRO_T107204	9.99017828	0.002394807	0.737422951	0.003247535	0.997408846	0.999986415
CRO_T133728	11.56822122	0.00227779	0.682758388	0.003336158	0.997338136	0.999986415
CRO_T121233	17.36317545	0.00189711	0.562382391	0.003373345	0.997308465	0.999986415
CRO_T113041	49.05973932	0.001250878	0.370111449	0.003379732	0.997303369	0.999986415
CRO_T102145	15.78650656	0.002096425	0.590731695	0.003548862	0.997168424	0.999986415
CRO_T101400	26.3155896	0.001679538	0.468196939	0.003587247	0.997137797	0.999986415
CRO_T113775	38.54358704	0.001554344	0.431049158	0.003605956	0.997122869	0.999986415
CRO_T124519	17.3645495	0.002030139	0.562459278	0.003609397	0.997120124	0.999986415
CRO_T114641	51.53454105	0.001297701	0.35096628	0.00369751	0.997049821	0.999986415
CRO_T119062	17.38022834	0.002102395	0.565512416	0.003717681	0.997033727	0.999986415
CRO_T124131	21.58283484	0.001959626	0.50973396	0.003844408	0.996932613	0.999986415
CRO_T117408	7.368362803	0.003542732	0.849030815	0.004172677	0.996670695	1
CRO_T101024	5.790319867	0.003992835	0.949102267	0.004206959	0.996643342	1
CRO_T116727	5.790319867	0.003992835	0.949102267	0.004206959	0.996643342	1
CRO_T117255	5.790319867	0.003992835	0.949102267	0.004206959	0.996643342	1
CRO_T121472	5.790319867	0.003992835	0.949102267	0.004206959	0.996643342	1
CRO_T121748	5.790319867	0.003992835	0.949102267	0.004206959	0.996643342	1
CRO_T122331	5.790319867	0.003992835	0.949102267	0.004206959	0.996643342	1
CRO_T125296	5.790319867	0.003992835	0.949102267	0.004206959	0.996643342	1
CRO_T128991	5.790319867	0.003992835	0.949102267	0.004206959	0.996643342	1
CRO_T137879	5.790319867	0.003992835	0.949102267	0.004206959	0.996643342	1
CRO_T138581	11.58802219	0.002978021	0.68235472	0.00436433	0.99651778	0.999986415
CRO_T122418	34.21926394	0.001850023	0.42264457	0.004377254	0.996507467	0.999986415
CRO_T117425	17.38435047	0.002501754	0.563506872	0.004439616	0.99645771	0.999986415
CRO_T125570	44.22975544	0.001708728	0.377244575	0.004529497	0.996385997	0.999986415
CRO_T117041	5.791693909	0.004392442	0.953078443	0.004608689	0.996322811	1
CRO_T121080	5.791693909	0.004392442	0.953078443	0.004608689	0.996322811	1
CRO_T101392	47.34435308	0.001672522	0.35969086	0.004649887	0.99628994	0.999986415
CRO_T113880	8.964832669	0.003744866	0.784588785	0.004773031	0.996191687	0.999986415
CRO_T131803	37.38089812	0.00194039	0.401491621	0.004832953	0.996143877	0.999986415
CRO_T137041	50.51886588	0.001693484	0.347212803	0.004877367	0.99610844	0.999986415
CRO_T110367	24.73153826	0.002350248	0.478154076	0.004915252	0.996078212	0.999986415
CRO_T123671	23.15349532	0.002438201	0.49206193	0.00495507	0.996046442	0.999986415
CRO_T121368	7.386789733	0.004317744	0.850040497	0.005079457	0.995947197	1
CRO_T112335	57.4202559	0.001793459	0.336001936	0.005337644	0.995741196	0.999986415
CRO_T138499	7.388163775	0.004635076	0.84758178	0.005468589	0.995636719	1
CRO_T138102	10.02978022	0.004127472	0.750317212	0.00550097	0.995610884	0.999986415
CRO_T125654	5.810120839	0.005388468	0.953933294	0.005648684	0.995493026	1
CRO_T130091	5.810120839	0.005388468	0.953933294	0.005648684	0.995493026	1
CRO_T139559	17.37696801	0.003206052	0.562405142	0.005700609	0.995451596	0.999986415
CRO_T132983	13.15868267	0.003734672	0.642018873	0.005817075	0.995358672	0.999986415
CRO_T122447	11.58063973	0.004025349	0.682143134	0.005901033	0.995291685	0.999986415
CRO_T137740	11.58063973	0.004025349	0.682143134	0.005901033	0.995291685	0.999986415
CRO_T135885	20.53580197	0.003119562	0.523403812	0.005960144	0.995244522	0.999986415
CRO_T133423	18.92782752	0.003259791	0.545978633	0.005970546	0.995236222	0.999986415
CRO_T139266	13.16005671	0.003908908	0.642100571	0.006087689	0.995142757	0.999986415
CRO_T117308	24.72552984	0.002946099	0.478860109	0.006152317	0.995091192	0.999986415
CRO_T101594	52.11344946	0.002196068	0.343212343	0.006398568	0.994894716	0.999986415
CRO_T121952	7.362354391	0.005479671	0.851841409	0.006432736	0.994867454	1
CRO_T105658	17.42812668	0.003897793	0.591761932	0.006586758	0.994744565	0.999986415
CRO_T124539	24.74395677	0.003186768	0.4778428	0.006669071	0.994678891	0.999986415
CRO_T110224	5.784311456	0.006484973	0.957853138	0.006770321	0.994598106	1
CRO_T134013	27.38419918	0.003100593	0.457939678	0.006770746	0.994597768	0.999986415
CRO_T129834	13.17848364	0.004351994	0.640863414	0.006790829	0.994581744	0.999986415
CRO_T109032	20.52704547	0.00361158	0.522973837	0.006905853	0.99448997	0.999986415
CRO_T129848	7.37940728	0.005946639	0.854305949	0.006960784	0.994446143	1
CRO_T139909	7.37940728	0.005946639	0.854305949	0.006960784	0.994446143	1
CRO_T127437	10.55529412	0.00518778	0.735364676	0.007054704	0.994371208	0.999986415
CRO_T118966	23.16866192	0.003531874	0.492827859	0.007166547	0.994281972	0.999986415
CRO_T132454	23.16866192	0.003531874	0.492827859	0.007166547	0.994281972	0.999986415
CRO_T124937	15.77723782	0.004344956	0.605039065	0.007181281	0.994270216	0.999986415
CRO_T140837	44.77730614	0.002684276	0.369090496	0.007272678	0.994197294	0.999986415
CRO_T107903	17.38663845	0.004136319	0.56828189	0.00727864	0.994192537	0.999986415
CRO_T106274	11.61749359	0.00505973	0.689623319	0.007336948	0.994146015	0.999986415
CRO_T117258	117.8414669	0.001992262	0.270649513	0.007361039	0.994126794	0.999986415
CRO_T135052	23.18571481	0.003687568	0.493119061	0.007478048	0.994033436	0.999986415
CRO_T136114	13.15267426	0.004833533	0.644231979	0.007502784	0.994013701	0.999986415
CRO_T122363	16.32718706	0.004453554	0.5885752	0.007566669	0.993962729	0.999986415
CRO_T139007	20.54684644	0.004018837	0.521053779	0.007712902	0.993846056	0.999986415
CRO_T129960	20.56252529	0.004060052	0.526320133	0.007714036	0.993845151	0.999986415
CRO_T135125	46.85367955	0.002828106	0.363688925	0.007776167	0.993795579	0.999986415
CRO_T102346	7.382155363	0.006579339	0.844284364	0.007792799	0.993782309	1
CRO_T108398	7.382155363	0.006579339	0.844284364	0.007792799	0.993782309	1
CRO_T110662	7.382155363	0.006579339	0.844284364	0.007792799	0.993782309	1
CRO_T116374	7.382155363	0.006579339	0.844284364	0.007792799	0.993782309	1
CRO_T118415	7.382155363	0.006579339	0.844284364	0.007792799	0.993782309	1
CRO_T115483	5.802738386	0.007457968	0.953659358	0.007820369	0.993760312	1
CRO_T109621	18.97017755	0.004375888	0.54019978	0.0081005	0.993536807	0.999986415
CRO_T117433	7.383529405	0.006883267	0.84688012	0.008127794	0.99351503	1
CRO_T120923	32.11781574	0.003517792	0.425601829	0.008265454	0.993405197	0.999986415
CRO_T118806	6.785221726	0.009590281	1.15444994	0.00830723	0.993371865	1
CRO_T102211	17.36357715	0.004773255	0.567491349	0.00841115	0.993288953	0.999986415
CRO_T108185	13.17247523	0.005449544	0.640560991	0.008507455	0.993212115	0.999986415
CRO_T122919	13.17247523	0.005449544	0.640560991	0.008507455	0.993212115	0.999986415
CRO_T111286	20.53808995	0.004499532	0.523787812	0.008590371	0.99314596	0.999986415
CRO_T106141	21.58461058	0.00442744	0.515137484	0.008594676	0.993142525	0.999986415
CRO_T115925	26.33716631	0.004019072	0.463986575	0.008662044	0.993088775	0.999986415
CRO_T110417	13.17384927	0.005624277	0.641713222	0.008764471	0.993007053	0.999986415
CRO_T123931	13.17384927	0.005624277	0.641713222	0.008764471	0.993007053	0.999986415
CRO_T129565	38.92197665	0.003528022	0.394262453	0.00894841	0.992860297	0.999986415
CRO_T110323	260.6721374	0.002409414	0.268673568	0.008967811	0.992844818	0.999986415
CRO_T104902	23.18108044	0.004425926	0.493451987	0.008969315	0.992843618	0.999986415
CRO_T107891	43.20738026	0.003525629	0.392621911	0.008979704	0.992835329	0.999986415
CRO_T101222	6.331000368	0.009020201	0.997461374	0.009043158	0.992784702	1
CRO_T104233	33.16988468	0.00382403	0.421089072	0.009081286	0.992754282	0.999986415
CRO_T119562	7.373398868	0.007903443	0.857081771	0.009221341	0.992642539	1
CRO_T104523	3.162495978	0.012279484	1.329538072	0.009235903	0.992630921	1
CRO_T105059	19.00840545	0.005124048	0.545787121	0.009388363	0.99250928	0.999986415
CRO_T134174	20.55789092	0.004903736	0.522057962	0.009393087	0.992505511	0.999986415
CRO_T131766	88.50946571	0.002673772	0.278211532	0.009610571	0.992331992	0.999986415
CRO_T119027	7.37477291	0.008209006	0.849490468	0.009663447	0.992289805	1
CRO_T135512	74.24938331	0.002868428	0.296155931	0.009685532	0.992272184	0.999986415
CRO_T118890	14.78874607	0.005957813	0.611758026	0.009738839	0.992229654	0.999986415
CRO_T124111	23.21656026	0.004864216	0.499028181	0.009747377	0.992222842	0.999986415
CRO_T128042	14.74450975	0.006004525	0.610041048	0.009842822	0.992146691	0.999986415
CRO_T138687	24.75174092	0.004713448	0.477956024	0.009861678	0.992131647	0.999986415
CRO_T128545	22.11149852	0.005011963	0.507864283	0.009868705	0.99212604	0.999986415
CRO_T137021	27.92625372	0.004491098	0.454321889	0.009885277	0.992112819	0.999986415
CRO_T138588	7.376146951	0.008514699	0.847058464	0.010052079	0.991979736	1
CRO_T139432	7.376146951	0.008514699	0.847058464	0.010052079	0.991979736	1
CRO_T124754	18.98259607	0.005455965	0.54023569	0.010099232	0.991942116	0.999986415
CRO_T115634	82.4847006	0.003270941	0.322063017	0.010156215	0.991896652	0.999986415
CRO_T115826	21.08752695	0.005479114	0.538363576	0.010177349	0.99187979	0.999986415
CRO_T127866	13.16646682	0.006551459	0.642772827	0.010192496	0.991867706	0.999986415
CRO_T112238	14.76156264	0.006241698	0.610528052	0.010223442	0.991843015	0.999986415
CRO_T141005	8.972616817	0.007959982	0.772708187	0.010301408	0.991780811	0.999986415
CRO_T102752	42.0959772	0.00401655	0.380215453	0.010563878	0.991571402	0.999986415
CRO_T118001	16.35940655	0.00624277	0.584620464	0.01067833	0.991480087	0.999986415
CRO_T124080	3.180922908	0.014184953	1.319539098	0.01074993	0.991422962	1
CRO_T127945	3.180922908	0.014184953	1.319539098	0.01074993	0.991422962	1
CRO_T129167	3.180922908	0.014184953	1.319539098	0.01074993	0.991422962	1
CRO_T101696	24.77291594	0.005140434	0.477576314	0.010763587	0.991412066	0.999986415
CRO_T101463	14.76431073	0.006560479	0.607133472	0.010805662	0.991378497	0.999986415
CRO_T128869	29.49966229	0.004865818	0.444170892	0.010954834	0.991259482	0.999986415
CRO_T138710	8.975364901	0.008467414	0.772876654	0.010955712	0.991258782	0.999986415
CRO_T135117	335.2845865	0.002345079	0.21389524	0.010963682	0.991252422	0.999986415
CRO_T140861	20.55325655	0.005733633	0.520213596	0.011021691	0.991206141	0.999986415
CRO_T133698	29.50103633	0.004950354	0.443341965	0.011165995	0.99109101	0.999986415
CRO_T124179	13.18764183	0.007344686	0.643701169	0.011410086	0.990896266	0.999986415
CRO_T115174	13.20332068	0.007439739	0.644558211	0.011542386	0.990790713	0.999986415
CRO_T127484	78.9866619	0.003382182	0.290440444	0.011645011	0.990708835	0.999986415
CRO_T126660	38.99105	0.004603892	0.393999798	0.01168501	0.990676923	0.999986415
CRO_T108019	18.9779617	0.00635553	0.542045365	0.011725089	0.990644947	0.999986415
CRO_T119650	37.45019382	0.004977818	0.422612207	0.011778689	0.990602183	0.999986415
CRO_T135892	26.3463245	0.005544309	0.464077603	0.011946944	0.990467944	0.999986415
CRO_T110767	193.7387011	0.002536979	0.210448731	0.012055092	0.990381661	0.999986415
CRO_T117798	17.93418916	0.00686353	0.5596552	0.012263854	0.990215106	0.999986415
CRO_T105597	8.966608405	0.009566136	0.772420208	0.012384626	0.99011875	0.999986415
CRO_T122912	185.0581884	0.003301803	0.266377968	0.012395181	0.99011033	0.999986415
CRO_T123695	63.77512096	0.003987053	0.321359657	0.012406824	0.990101041	0.999986415
CRO_T125595	33.21314865	0.005317805	0.425838118	0.012487855	0.990036393	0.999986415
CRO_T128982	22.14371801	0.006331704	0.504191533	0.012558133	0.989980323	0.999986415
CRO_T108675	16.35477218	0.007300223	0.580337757	0.012579266	0.989963462	0.999986415
CRO_T120085	31.67934203	0.005676632	0.447752216	0.012678065	0.989884639	0.999986415
CRO_T126249	10.56445231	0.009111691	0.717608743	0.012697297	0.989869295	0.999986415
CRO_T122293	8.967982447	0.009823339	0.77071438	0.012745759	0.989830631	0.999986415
CRO_T131042	8.967982447	0.009823339	0.77071438	0.012745759	0.989830631	0.999986415
CRO_T135600	8.967982447	0.009823339	0.77071438	0.012745759	0.989830631	0.999986415
CRO_T137288	8.967982447	0.009823339	0.77071438	0.012745759	0.989830631	0.999986415
CRO_T139442	8.967982447	0.009823339	0.77071438	0.012745759	0.989830631	0.999986415
CRO_T132468	14.7753552	0.007780476	0.608671069	0.012782727	0.989801137	0.999986415
CRO_T131694	8.985035336	0.010203148	0.773446485	0.013191795	0.989474775	0.999986415
CRO_T110932	43.2616887	0.005181132	0.388897147	0.013322627	0.989370396	0.999986415
CRO_T137971	14.77810329	0.008091344	0.606956406	0.013331013	0.989363706	0.999986415
CRO_T100142	53.17181795	0.004745812	0.352738215	0.013454205	0.989265422	0.999986415
CRO_T103407	26.35736898	0.006241012	0.463828677	0.013455424	0.989264449	0.999986415
CRO_T138757	36.36734823	0.005476613	0.402962103	0.013590888	0.989156374	0.999986415
CRO_T116749	8.986409377	0.010461879	0.769663404	0.013592797	0.989154851	0.999986415
CRO_T107391	7.389939512	0.011540353	0.847864366	0.013611084	0.989140261	1
CRO_T129990	14.79515617	0.008330828	0.609934479	0.013658562	0.989102383	0.999986415
CRO_T112567	8.987783419	0.010714804	0.769747923	0.013919886	0.988893896	0.999986415
CRO_T110676	32.14906289	0.005935059	0.42419066	0.013991489	0.988836771	0.999986415
CRO_T121469	98.9894661	0.004324481	0.308487347	0.01401834	0.988815349	0.999986415
CRO_T137619	17.94523363	0.007884881	0.559081795	0.01410327	0.988747592	0.999986415
CRO_T123385	20.54398781	0.007394075	0.523669266	0.014119741	0.988734451	0.999986415
CRO_T110812	16.34876377	0.008193623	0.580041653	0.014125923	0.988729519	0.999986415
CRO_T137741	17.93092883	0.007943191	0.559936852	0.014185869	0.988681694	0.999986415
CRO_T110683	10.55706986	0.010259793	0.719567707	0.014258274	0.988623929	0.999986415
CRO_T121130	10.55706986	0.010259793	0.719567707	0.014258274	0.988623929	0.999986415
CRO_T136711	10.55706986	0.010259793	0.719567707	0.014258274	0.988623929	0.999986415
CRO_T124566	27.94508235	0.006517612	0.455230285	0.014317176	0.988576937	0.999986415
CRO_T110097	20.60527701	0.007537161	0.524153151	0.014379693	0.988527061	0.999986415
CRO_T107174	23.73692754	0.007044736	0.487760459	0.014443025	0.988476534	0.999986415
CRO_T137586	11.63769626	0.010162288	0.700764563	0.014501716	0.98842971	0.999986415
CRO_T119964	7.408366442	0.012318234	0.848351852	0.014520195	0.988414968	1
CRO_T104859	32.16886386	0.006195579	0.424697494	0.014588217	0.988360699	0.999986415
CRO_T110673	14.77072083	0.008919632	0.607670623	0.014678398	0.988288753	0.999986415
CRO_T137003	29.52862145	0.006533096	0.440495893	0.01483123	0.988166825	0.999986415
CRO_T107157	7.409740483	0.012643073	0.851458383	0.014848727	0.988152865	1
CRO_T130018	14.77209487	0.009075506	0.607750566	0.014932945	0.988085677	0.999986415
CRO_T110343	44.30352282	0.005717573	0.382713139	0.01493958	0.988080383	0.999986415
CRO_T127084	10.55981794	0.010717881	0.714277608	0.015005203	0.988028029	0.999986415
CRO_T135470	10.55981794	0.010717881	0.714277608	0.015005203	0.988028029	0.999986415
CRO_T102561	23.77240736	0.00742273	0.493904278	0.015028682	0.988009298	0.999986415
CRO_T112672	20.57946763	0.007845615	0.521036546	0.015057705	0.987986144	0.999986415
CRO_T121669	146.9519708	0.003461179	0.229470464	0.01508333	0.9879657	0.999986415
CRO_T109133	13.1926779	0.009827784	0.645361811	0.015228332	0.987850019	0.999986415
CRO_T119160	13.1926779	0.009827784	0.645361811	0.015228332	0.987850019	0.999986415
CRO_T125271	16.36993878	0.008832895	0.578780234	0.015261225	0.987823777	0.999986415
CRO_T127036	36.33827852	0.006235585	0.407753697	0.015292529	0.987798803	0.999986415
CRO_T119205	14.78914776	0.009314504	0.608577907	0.015305361	0.987788566	0.999986415
CRO_T131884	35.33599421	0.006228444	0.406589646	0.015318747	0.987777886	0.999986415
CRO_T117192	60.6180106	0.005109373	0.332786155	0.015353322	0.987750303	0.999986415
CRO_T115567	31.10065598	0.006711683	0.431873921	0.015540839	0.987600704	0.999986415
CRO_T115179	29.51986496	0.006875514	0.441733138	0.015564859	0.987581541	0.999986415
CRO_T135238	7.428167414	0.013474048	0.860068111	0.015666257	0.987500647	1
CRO_T101596	8.980400966	0.012060626	0.769374879	0.015675877	0.987492972	0.999986415
CRO_T118026	8.980400966	0.012060626	0.769374879	0.015675877	0.987492972	0.999986415
CRO_T124875	8.980400966	0.012060626	0.769374879	0.015675877	0.987492972	0.999986415
CRO_T131850	8.980400966	0.012060626	0.769374879	0.015675877	0.987492972	0.999986415
CRO_T128999	22.18005962	0.007949342	0.503636295	0.015783893	0.987406798	0.999986415
CRO_T129312	866.393844	0.002594543	0.16279636	0.015937353	0.98728437	0.999986415
CRO_T103621	8.981775007	0.012313633	0.769459413	0.016002966	0.987232026	0.999986415
CRO_T119401	8.981775007	0.012313633	0.769459413	0.016002966	0.987232026	0.999986415
