baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	
CRO_T107876	38.2795414	-0.056805178	0.392816656	-0.144609902	0.885018879	0.9998771
CRO_T120969	17.9400846	-0.079117252	0.548385177	-0.144273142	0.885284786	0.9998771
CRO_T107594	21.9165725	-0.076481676	0.5308827	-0.144065112	0.885449054	0.9998771
CRO_T101237	81.13717882	-0.039228427	0.27248635	-0.14396474	0.885528313	0.9998771
CRO_T133618	10.36399665	-0.102981662	0.716732563	-0.143682131	0.885751482	1
CRO_T108102	10.36698241	-0.102502787	0.713669928	-0.143627723	0.885794448	1
CRO_T109435	10.36698241	-0.102502787	0.713669928	-0.143627723	0.885794448	1
CRO_T134688	10.36698241	-0.102502787	0.713669928	-0.143627723	0.885794448	1
CRO_T111448	23.52564958	-0.069337142	0.482774884	-0.143622099	0.885798889	0.9998771
CRO_T113905	83.092917	-0.038755482	0.269888332	-0.143598213	0.885817752	0.9998771
CRO_T122544	23.51249923	-0.069187841	0.482216107	-0.143478908	0.885911967	0.9998771
CRO_T100776	42.85290667	-0.051941152	0.362169987	-0.1434165	0.885961252	0.9998771
CRO_T103715	10.36793712	-0.102349942	0.713725292	-0.143402431	0.885972363	1
CRO_T107330	10.36793712	-0.102349942	0.713725292	-0.143402431	0.885972363	1
CRO_T122409	10.36793712	-0.102349942	0.713725292	-0.143402431	0.885972363	1
CRO_T127634	10.36793712	-0.102349942	0.713725292	-0.143402431	0.885972363	1
CRO_T119173	52.02291402	-0.047575281	0.331820379	-0.14337661	0.885992754	0.9998771
CRO_T140607	56.59219345	-0.045701355	0.318840299	-0.143336193	0.886024673	0.9998771
CRO_T123772	10.36692159	-0.102511917	0.715392045	-0.14329474	0.88605741	1
CRO_T123894	23.5164397	-0.068907904	0.481453764	-0.143124656	0.886191733	0.9998771
CRO_T119659	98.47127772	-0.037903709	0.265353024	-0.142842573	0.886414514	0.9998771
CRO_T130726	411.3642338	-0.027236066	0.190676006	-0.142839504	0.886416938	0.9998771
CRO_T123131	94.87115805	-0.038658759	0.270803775	-0.142755615	0.886483192	0.9998771
CRO_T127515	82.10749948	-0.038660949	0.271116758	-0.142598891	0.886606974	0.9998771
CRO_T117170	32.69951285	-0.058905243	0.413226965	-0.142549368	0.886646087	0.9998771
CRO_T124837	16.94748824	-0.080130832	0.562423374	-0.142474222	0.88670544	0.9998771
CRO_T110301	16.94456331	-0.080420129	0.564662544	-0.142421575	0.886747022	0.9998771
CRO_T128507	10.36990735	-0.102029675	0.717075408	-0.142285837	0.886854233	1
CRO_T138607	16.94844295	-0.080037286	0.56325064	-0.142098882	0.887001901	0.9998771
CRO_T106716	46.44946013	-0.049993179	0.353493577	-0.141425989	0.887533424	0.9998771
CRO_T129842	16.93923306	-0.079446754	0.563570827	-0.140970309	0.887893398	0.9998771
CRO_T113495	22.52479805	-0.069153512	0.490806341	-0.140897756	0.887950715	0.9998771
CRO_T124084	10.36165217	-0.100926979	0.716659261	-0.140829798	0.888004402	1
CRO_T119467	10.36063664	-0.101086464	0.718326747	-0.140724906	0.888087269	1
CRO_T110654	37.2716564	-0.054548305	0.387658091	-0.140712413	0.888097139	0.9998771
CRO_T138481	22.52676828	-0.069006979	0.491397413	-0.140430082	0.888320191	0.9998771
CRO_T131954	16.95238341	-0.079647202	0.567974838	-0.140230159	0.888478144	0.9998771
CRO_T111981	9.369055813	-0.105060275	0.74951299	-0.140171386	0.888524579	1
CRO_T131558	9.369055813	-0.105060275	0.74951299	-0.140171386	0.888524579	1
CRO_T112957	27.11585727	-0.063108757	0.450290441	-0.140151226	0.888540508	0.9998771
CRO_T127731	9.370445595	-0.107536817	0.7682451	-0.139977225	0.888677985	1
CRO_T140756	9.38753641	-0.107169444	0.765659338	-0.139970139	0.888683584	1
CRO_T126830	21.54483242	-0.070899143	0.506707407	-0.139921268	0.888722197	0.9998771
CRO_T115959	9.370071339	-0.104879986	0.749572219	-0.139919788	0.888723366	1
CRO_T107890	51.01183707	-0.0468983	0.335180377	-0.139919588	0.888723524	0.9998771
CRO_T134083	42.84517111	-0.051030335	0.364969345	-0.139820881	0.888801515	0.9998771
CRO_T110942	15.95590741	-0.081164623	0.58105555	-0.139684791	0.888909044	0.9998771
CRO_T118009	9.371026044	-0.104711039	0.749627652	-0.139684067	0.888909616	1
CRO_T138916	43.8406924	-0.051133823	0.366220186	-0.139625901	0.888955575	0.9998771
CRO_T107659	9.369116634	-0.105046947	0.753291691	-0.139450559	0.889094122	1
CRO_T136511	22.5185131	-0.068487089	0.491543336	-0.139330724	0.889188813	0.9998771
CRO_T138742	90.91775621	-0.036707957	0.264710592	-0.138672035	0.889709317	0.9998771
CRO_T119942	8.378429691	-0.109767854	0.791883991	-0.138616079	0.889753537	1
CRO_T128977	8.378429691	-0.109767854	0.791883991	-0.138616079	0.889753537	1
CRO_T135787	67.3606174	-0.040861373	0.294791131	-0.138611271	0.889757336	0.9998771
CRO_T127347	9.372996276	-0.104356395	0.753516671	-0.138492484	0.889851209	1
CRO_T138209	15.94962246	-0.080230451	0.579903071	-0.138351486	0.889962637	0.9998771
CRO_T108184	109.1820381	-0.033079826	0.23924422	-0.138268024	0.890028596	0.9998771
CRO_T100879	8.380399922	-0.109377505	0.791997767	-0.138103299	0.890158778	1
CRO_T128866	16.93682775	-0.078172964	0.568173728	-0.137586376	0.890567324	0.9998771
CRO_T130218	40.86536947	-0.05093707	0.370546634	-0.137464667	0.890663519	0.9998771
CRO_T126789	22.52442379	-0.068036891	0.496291461	-0.137090593	0.890959188	0.9998771
CRO_T110936	62.7743688	-0.042110119	0.307550678	-0.13692091	0.891093311	0.9998771
CRO_T136003	21.52788697	-0.068644904	0.501581644	-0.136856891	0.891143914	0.9998771
CRO_T132311	15.94429222	-0.079199217	0.579652892	-0.136632143	0.891321568	0.9998771
CRO_T130432	15.94136728	-0.079502875	0.582124669	-0.136573622	0.891367828	0.9998771
CRO_T101596	8.372144739	-0.108023942	0.791598971	-0.136462964	0.891455301	1
CRO_T139442	8.372144739	-0.108023942	0.791598971	-0.136462964	0.891455301	1
CRO_T137264	31.69486622	-0.057018709	0.418150568	-0.136359275	0.891537266	0.9998771
CRO_T113098	31.69492704	-0.057015301	0.418179635	-0.13634165	0.8915512	0.9998771
CRO_T116088	7.386848864	-0.115984889	0.850773943	-0.136328681	0.891561451	1
CRO_T101197	8.373160266	-0.107822381	0.791657762	-0.136198223	0.89166458	1
CRO_T131850	8.373160266	-0.107822381	0.791657762	-0.136198223	0.89166458	1
CRO_T113091	27.09897265	-0.061315119	0.45035504	-0.136148402	0.891703965	0.9998771
CRO_T112297	9.365695798	-0.102956916	0.756937189	-0.136017779	0.891807226	1
CRO_T107705	8.374114971	-0.107633503	0.791712773	-0.135950191	0.891860657	1
CRO_T110231	8.374114971	-0.107633503	0.791712773	-0.135950191	0.891860657	1
CRO_T114208	8.374114971	-0.107633503	0.791712773	-0.135950191	0.891860657	1
CRO_T116595	8.374114971	-0.107633503	0.791712773	-0.135950191	0.891860657	1
CRO_T122613	8.373099444	-0.107833136	0.794081643	-0.135796032	0.891982528	1
CRO_T108204	86.31792217	-0.037053301	0.273066651	-0.135693249	0.892063785	0.9998771
CRO_T130549	9.36384721	-0.103272579	0.762121039	-0.135506794	0.892211193	1
CRO_T105084	59.17935049	-0.042548565	0.314009514	-0.135500879	0.892215869	0.9998771
CRO_T135388	15.94721715	-0.078889454	0.582294158	-0.135480415	0.892232048	0.9998771
CRO_T127083	14.95702611	-0.081456676	0.601432127	-0.135437853	0.892265697	0.9998771
CRO_T134003	672.793148	-0.019691011	0.145597013	-0.135243236	0.892419564	0.9998771
CRO_T114252	7.390789327	-0.115091107	0.850994837	-0.135243014	0.892419739	1
CRO_T134470	7.381518618	-0.113761374	0.842133711	-0.135087068	0.892543035	1
CRO_T105064	49.03649552	-0.045967707	0.340874188	-0.134852414	0.892728564	0.9998771
CRO_T113556	7.382534144	-0.113532849	0.842191172	-0.134806506	0.892764862	1
CRO_T123422	7.382534144	-0.113532849	0.842191172	-0.134806506	0.892764862	1
CRO_T128398	7.382534144	-0.113532849	0.842191172	-0.134806506	0.892764862	1
CRO_T127215	7.379548386	-0.114215618	0.847470337	-0.134772407	0.892791822	1
CRO_T121409	7.383488849	-0.11331871	0.842244922	-0.134543654	0.892972694	1
CRO_T123419	30.69934493	-0.05702883	0.423979673	-0.134508407	0.893000564	0.9998771
CRO_T128573	30.6973747	-0.057137934	0.42483984	-0.13449288	0.89301284	0.9998771
CRO_T123399	58.18191979	-0.042373076	0.315343294	-0.13437126	0.893109007	0.9998771
CRO_T106297	14.95169586	-0.080349972	0.59825471	-0.134307295	0.893159585	0.9998771
CRO_T112827	14.95169586	-0.080349972	0.59825471	-0.134307295	0.893159585	0.9998771
CRO_T137643	14.95169586	-0.080349972	0.59825471	-0.134307295	0.893159585	0.9998771
CRO_T127096	17.92612491	-0.076055185	0.566804325	-0.134182436	0.893258314	0.9998771
CRO_T112890	45.42691335	-0.047411342	0.353421542	-0.134149553	0.893284316	0.9998771
CRO_T132325	9.35648591	-0.101887716	0.760378303	-0.133996085	0.89340567	1
CRO_T118271	26.11749559	-0.061569163	0.459967842	-0.133855365	0.893516946	0.9998771
CRO_T116237	14.9546208	-0.080024509	0.598416119	-0.133727195	0.8936183	0.9998771
CRO_T104648	6.398192973	-0.123415747	0.925187316	-0.133395416	0.89388067	1
CRO_T119151	20.53929191	-0.068651538	0.514700485	-0.13338153	0.893891651	0.9998771
CRO_T100624	20.53720003	-0.068824348	0.516414188	-0.133273542	0.893977051	0.9998771
CRO_T110668	26.11031676	-0.061048479	0.458076674	-0.133271312	0.893978815	0.9998771
CRO_T110342	39.86115792	-0.049864906	0.374574504	-0.133124131	0.894095211	0.9998771
CRO_T113299	7.375233666	-0.111787292	0.841868276	-0.132784778	0.894363593	1
CRO_T127491	7.375233666	-0.111787292	0.841868276	-0.132784778	0.894363593	1
CRO_T126772	30.6905093	-0.057532966	0.433337124	-0.132767222	0.894377478	0.9998771
CRO_T133731	7.374278961	-0.112000275	0.844796385	-0.132576651	0.894528199	1
CRO_T110420	244.9152309	-0.024008008	0.181133584	-0.132543105	0.894554731	0.9998771
CRO_T106600	20.53103672	-0.068081527	0.513706792	-0.132529934	0.894565148	0.9998771
CRO_T113005	7.376249193	-0.111558717	0.841925746	-0.132504223	0.894585483	1
CRO_T115839	7.376249193	-0.111558717	0.841925746	-0.132504223	0.894585483	1
CRO_T134469	7.376249193	-0.111558717	0.841925746	-0.132504223	0.894585483	1
CRO_T134501	7.376249193	-0.111558717	0.841925746	-0.132504223	0.894585483	1
CRO_T141085	7.376249193	-0.111558717	0.841925746	-0.132504223	0.894585483	1
CRO_T108705	14.94738114	-0.07913783	0.598059	-0.132324452	0.894727667	0.9998771
CRO_T115716	20.53008202	-0.068158825	0.515359561	-0.132254896	0.894782682	0.9998771
CRO_T117221	7.377203898	-0.111344531	0.841979505	-0.13224138	0.894793372	1
CRO_T124760	7.377203898	-0.111344531	0.841979505	-0.13224138	0.894793372	1
CRO_T124956	7.377203898	-0.111344531	0.841979505	-0.13224138	0.894793372	1
CRO_T138397	7.377203898	-0.111344531	0.841979505	-0.13224138	0.894793372	1
CRO_T110250	26.10301628	-0.060535044	0.458579414	-0.132005585	0.894979874	0.9998771
CRO_T135467	30.68874526	-0.055933761	0.423881943	-0.131955989	0.895019103	0.9998771
CRO_T100580	6.384607545	-0.118999296	0.903594577	-0.131695452	0.895225183	1
CRO_T102114	6.384607545	-0.118999296	0.903594577	-0.131695452	0.895225183	1
CRO_T131317	6.384607545	-0.118999296	0.903594577	-0.131695452	0.895225183	1
CRO_T112624	58.1833333	-0.041873206	0.318202556	-0.131592929	0.895306279	0.9998771
CRO_T121162	44.44740653	-0.047182557	0.358588024	-0.131578731	0.895317509	0.9998771
CRO_T129644	25.14138588	-0.064714659	0.492232447	-0.131471745	0.895402137	0.9998771
CRO_T102975	6.38365284	-0.119254162	0.907328966	-0.131434316	0.895431744	1
CRO_T113640	6.38365284	-0.119254162	0.907328966	-0.131434316	0.895431744	1
CRO_T116177	6.38365284	-0.119254162	0.907328966	-0.131434316	0.895431744	1
CRO_T134302	6.385623071	-0.118735332	0.903649182	-0.131395384	0.89546254	1
CRO_T101288	13.96303997	-0.081193921	0.61902074	-0.131165106	0.895644699	0.9998771
CRO_T123624	48.03087046	-0.045570236	0.347471599	-0.131148089	0.89565816	0.9998771
CRO_T100304	7.378158603	-0.111122702	0.847481514	-0.131121093	0.895679516	1
CRO_T115305	6.386577776	-0.118487992	0.903700235	-0.131114265	0.895684917	1
CRO_T136392	6.386577776	-0.118487992	0.903700235	-0.131114265	0.895684917	1
CRO_T117802	54.5800969	-0.043074462	0.328646345	-0.131066306	0.895722855	0.9998771
CRO_T127768	20.52469095	-0.06735661	0.51402079	-0.131038688	0.895744702	0.9998771
CRO_T112903	6.38556225	-0.118757494	0.907430755	-0.130872238	0.895876377	1
CRO_T129640	19.54472532	-0.069173504	0.528582059	-0.13086616	0.895881184	0.9998771
CRO_T115047	7.37917413	-0.110892623	0.847538754	-0.13084077	0.89590127	1
CRO_T133062	20.53587107	-0.067684509	0.517849936	-0.130702941	0.896010306	0.9998771
CRO_T139616	105.2094906	-0.031811827	0.243600201	-0.130590317	0.896099403	0.9998771
CRO_T117203	43.45194606	-0.046967954	0.359889107	-0.13050674	0.896165522	0.9998771
CRO_T110567	26.09658596	-0.061942178	0.474736122	-0.130477069	0.896188995	0.9998771
CRO_T110549	13.95712928	-0.081926086	0.628152176	-0.130423947	0.896231022	0.9998771
CRO_T133162	25.11861429	-0.060963133	0.46779467	-0.130320281	0.896313035	0.9998771
CRO_T127350	19.53837955	-0.068406543	0.526371201	-0.129958748	0.896599064	0.9998771
CRO_T137955	6.387532481	-0.11824677	0.91061717	-0.129853437	0.896682384	1
CRO_T120912	8.359574837	-0.104473878	0.804681386	-0.129832602	0.896698868	1
CRO_T134052	13.95675502	-0.080130051	0.617673399	-0.129728836	0.896780967	0.9998771
CRO_T137971	13.95675502	-0.080130051	0.617673399	-0.129728836	0.896780967	0.9998771
CRO_T112504	13.9557395	-0.080251598	0.618657231	-0.129719	0.896788749	0.9998771
CRO_T118269	13.95580032	-0.080243966	0.618660854	-0.129705906	0.89679911	0.9998771
CRO_T130115	25.11143545	-0.06042226	0.466173263	-0.12961331	0.896872372	0.9998771
CRO_T132458	14.94306643	-0.077914376	0.601645997	-0.129502027	0.896960421	0.9998771
CRO_T114408	13.95777055	-0.08000916	0.618771159	-0.129303311	0.897117652	0.9998771
CRO_T134890	20.51745129	-0.06669846	0.516035317	-0.129251735	0.897158461	0.9998771
CRO_T100980	6.378322593	-0.116724456	0.903362367	-0.129211112	0.897190604	1
CRO_T120292	6.378322593	-0.116724456	0.903362367	-0.129211112	0.897190604	1
CRO_T121440	6.378322593	-0.116724456	0.903362367	-0.129211112	0.897190604	1
CRO_T137874	6.378322593	-0.116724456	0.903362367	-0.129211112	0.897190604	1
CRO_T128641	26.09965627	-0.059755052	0.462467891	-0.129209083	0.89719221	0.9998771
CRO_T118668	25.11340569	-0.060290438	0.466701688	-0.1291841	0.897211977	0.9998771
CRO_T101541	53.60884526	-0.043036	0.333609972	-0.12900094	0.897356905	0.9998771
CRO_T106645	6.377367888	-0.116970096	0.907097802	-0.128949818	0.897397357	1
CRO_T135548	6.377367888	-0.116970096	0.907097802	-0.128949818	0.897397357	1
CRO_T121336	14.94402113	-0.077801652	0.603483568	-0.128920912	0.897420229	0.9998771
CRO_T117262	6.37933812	-0.116460438	0.903416975	-0.128911058	0.897428027	1
CRO_T138069	6.37933812	-0.116460438	0.903416975	-0.128911058	0.897428027	1
CRO_T130634	6.376352362	-0.117234668	0.910123724	-0.128811792	0.897506575	1
CRO_T129356	6.380292825	-0.116213048	0.903468031	-0.128629951	0.897650466	1
CRO_T131613	6.380292825	-0.116213048	0.903468031	-0.128629951	0.897650466	1
CRO_T113678	5.387696471	-0.126170757	0.981213691	-0.128586421	0.897684912	1
CRO_T125850	5.387696471	-0.126170757	0.981213691	-0.128586421	0.897684912	1
CRO_T128109	5.387696471	-0.126170757	0.981213691	-0.128586421	0.897684912	1
CRO_T139097	19.53311012	-0.067553249	0.525523088	-0.128544779	0.897717864	0.9998771
CRO_T127744	5.391056486	-0.129909312	1.011096537	-0.128483589	0.897766285	1
CRO_T136279	19.53215542	-0.067634553	0.526736804	-0.128402937	0.897830107	0.9998771
CRO_T132851	20.52139176	-0.066371964	0.517406482	-0.128278184	0.897928829	0.9998771
CRO_T110086	5.388711998	-0.125858227	0.9812629	-0.128261475	0.897942052	1
CRO_T110261	5.388711998	-0.125858227	0.9812629	-0.128261475	0.897942052	1
CRO_T114740	5.388711998	-0.125858227	0.9812629	-0.128261475	0.897942052	1
CRO_T123309	5.388711998	-0.125858227	0.9812629	-0.128261475	0.897942052	1
CRO_T124758	5.388711998	-0.125858227	0.9812629	-0.128261475	0.897942052	1
CRO_T137951	5.388711998	-0.125858227	0.9812629	-0.128261475	0.897942052	1
CRO_T104910	13.94849984	-0.079301564	0.619338443	-0.128042373	0.89811544	0.9998771
CRO_T118653	7.371873652	-0.109117249	0.852667915	-0.127971567	0.898171475	1
CRO_T112404	5.389666703	-0.125565393	0.981308868	-0.127957055	0.898182959	1
CRO_T114566	5.389666703	-0.125565393	0.981308868	-0.127957055	0.898182959	1
CRO_T124494	5.389666703	-0.125565393	0.981308868	-0.127957055	0.898182959	1
CRO_T110673	13.95047007	-0.079067727	0.618407743	-0.127856949	0.898262181	0.9998771
CRO_T129014	102.2802027	-0.032567073	0.254789757	-0.127819396	0.8982919	0.9998771
CRO_T129860	14.94509748	-0.077665945	0.607677414	-0.127807852	0.898301036	0.9998771
CRO_T116291	6.381308352	-0.115943062	0.907308534	-0.127787911	0.898316818	1
CRO_T129251	5.387757293	-0.126167295	0.990143643	-0.127423224	0.898605436	1
CRO_T136289	28.71377797	-0.055834258	0.438452527	-0.127343909	0.898668209	0.9998771
CRO_T108015	4.398085876	-0.139537398	1.095971293	-0.127318479	0.898688335	1
CRO_T116019	4.396115645	-0.14032477	1.103120632	-0.127207094	0.898776491	1
CRO_T126658	6.382263057	-0.115689001	0.910440216	-0.1270693	0.898885549	1
CRO_T139681	24.11979381	-0.060301262	0.475072058	-0.12693077	0.898995192	0.9998771
CRO_T119910	19.52580965	-0.066872504	0.527051121	-0.126880489	0.899034989	0.9998771
CRO_T100658	5.384771535	-0.127125128	1.001959544	-0.126876508	0.89903814	1
CRO_T121480	46.09659863	-0.047134805	0.371892656	-0.126743037	0.899143782	0.9998771
CRO_T121616	24.1178844	-0.060434755	0.476829398	-0.12674293	0.899143867	0.9998771
CRO_T111435	12.9661289	-0.081274278	0.641695588	-0.126655505	0.899213064	0.9998771
CRO_T127943	43.43607696	-0.045789058	0.361634037	-0.126617114	0.899243451	0.9998771
CRO_T128846	7.373843884	-0.10863827	0.860344507	-0.126272987	0.899515839	1
CRO_T129681	5.38141152	-0.123486036	0.981037146	-0.125872947	0.899832498	1
CRO_T131615	5.38141152	-0.123486036	0.981037146	-0.125872947	0.899832498	1
CRO_T132948	5.38141152	-0.123486036	0.981037146	-0.125872947	0.899832498	1
CRO_T127793	29.68745865	-0.054496647	0.433107497	-0.125827069	0.899868814	0.9998771
CRO_T102162	6.372037642	-0.114428472	0.909998299	-0.125745809	0.899933139	1
CRO_T139499	90.4778601	-0.032640402	0.259806028	-0.125633737	0.900021857	0.9998771
CRO_T102486	5.382427047	-0.123173449	0.981086338	-0.125548021	0.90008971	1
CRO_T117461	5.382427047	-0.123173449	0.981086338	-0.125548021	0.90008971	1
CRO_T134424	5.382427047	-0.123173449	0.981086338	-0.125548021	0.90008971	1
CRO_T137923	5.382427047	-0.123173449	0.981086338	-0.125548021	0.90008971	1
CRO_T137838	5.380456815	-0.123776233	0.986038579	-0.125528793	0.900104932	1
CRO_T111036	28.69923783	-0.054893153	0.437470143	-0.125478627	0.900144644	0.9998771
CRO_T129851	12.95787372	-0.080382698	0.641260255	-0.125351131	0.900245575	0.9998771
CRO_T118969	70.554802	-0.036354913	0.290096817	-0.125319929	0.900270276	0.9998771
CRO_T113813	5.383381752	-0.122880562	0.98113229	-0.125243622	0.900330683	1
CRO_T117041	5.383381752	-0.122880562	0.98113229	-0.125243622	0.900330683	1
CRO_T120061	5.383381752	-0.122880562	0.98113229	-0.125243622	0.900330683	1
CRO_T130297	18.54445423	-0.067505691	0.539349946	-0.125161209	0.900395927	0.9998771
CRO_T106678	12.95888924	-0.080252317	0.641317956	-0.12513655	0.900415448	0.9998771
CRO_T131194	38.84927164	-0.04772958	0.382553945	-0.12476562	0.900709106	0.9998771
CRO_T106940	5.381472342	-0.123458856	0.98997015	-0.124709675	0.900753398	1
CRO_T129469	5.381472342	-0.123458856	0.98997015	-0.124709675	0.900753398	1
CRO_T114715	68.91454344	-0.036740719	0.295036337	-0.124529472	0.900896066	0.9998771
CRO_T101382	12.96181418	-0.079877482	0.64149735	-0.124517243	0.900905749	0.9998771
CRO_T128620	34.26982761	-0.050586822	0.406406203	-0.124473548	0.900940343	0.9998771
CRO_T119077	54.21356543	-0.040925102	0.329239874	-0.124301778	0.901076339	0.9998771
CRO_T107887	13.94609453	-0.077754638	0.625533585	-0.1243013	0.901076718	0.9998771
CRO_T133933	18.53619905	-0.066876383	0.538952032	-0.124085965	0.901247211	0.9998771
CRO_T115485	18.53715375	-0.066790759	0.539001898	-0.123915629	0.901382078	0.9998771
CRO_T110299	12.96276889	-0.079754684	0.64378228	-0.123884559	0.901406679	0.9998771
CRO_T110778	18.53912399	-0.066613293	0.539762901	-0.123412137	0.901780747	0.9998771
CRO_T119619	12.95260429	-0.079107691	0.64219208	-0.123183847	0.901961517	0.9998771
CRO_T122259	12.9545137	-0.078862794	0.642301164	-0.122781646	0.902280008	0.9998771
CRO_T140598	4.390724577	-0.136672729	1.113927773	-0.122694426	0.902349078	1
CRO_T131680	104.8181565	-0.029809643	0.243381111	-0.122481333	0.902517828	0.9998771
CRO_T139216	23.12383744	-0.059376341	0.485306436	-0.122348142	0.902623306	0.9998771
CRO_T131254	32.29541704	-0.050958255	0.416748242	-0.122275873	0.902680539	0.9998771
CRO_T122732	12.95648394	-0.07860531	0.644620502	-0.121940443	0.902946186	0.9998771
CRO_T110268	78.73401413	-0.036418545	0.298760746	-0.121898694	0.90297925	0.9998771
CRO_T134005	46.04532722	-0.043190979	0.354328628	-0.121895257	0.902981972	0.9998771
CRO_T132244	25.08629565	-0.05797188	0.475608148	-0.121890005	0.902986131	0.9998771
CRO_T137723	36.86839365	-0.047497859	0.38987763	-0.121827608	0.903035549	0.9998771
CRO_T138143	36.88262035	-0.047549126	0.390449684	-0.121780418	0.903072923	0.9998771
CRO_T100708	19.51724103	-0.064963771	0.533698602	-0.121723705	0.903117839	0.9998771
CRO_T123711	5.376142096	-0.120454823	0.989843113	-0.121690823	0.903143882	1
CRO_T112447	11.97023335	-0.081229319	0.668499557	-0.121509908	0.903287168	0.9998771
CRO_T126041	23.1277779	-0.059091288	0.487356197	-0.121248664	0.90349408	0.9998771
CRO_T128493	104.8804018	-0.032298771	0.2664657	-0.121211739	0.903523326	0.9998771
CRO_T110962	27.69940182	-0.054161131	0.447030932	-0.121157457	0.90356632	0.9998771
CRO_T104126	81.3084332	-0.032916551	0.271737656	-0.121133566	0.903585243	0.9998771
CRO_T107129	11.96293288	-0.080129456	0.665490442	-0.120406622	0.904161046	0.9998771
CRO_T108535	11.96293288	-0.080129456	0.665490442	-0.120406622	0.904161046	0.9998771
CRO_T112347	11.96293288	-0.080129456	0.665490442	-0.120406622	0.904161046	0.9998771
CRO_T140690	11.96293288	-0.080129456	0.665490442	-0.120406622	0.904161046	0.9998771
CRO_T130502	11.96000794	-0.080537847	0.669448274	-0.120304809	0.904241694	0.9998771
CRO_T128504	18.52362915	-0.065253749	0.542475724	-0.12028879	0.904254384	0.9998771
CRO_T124121	5.377157623	-0.120103529	0.998832708	-0.120243888	0.904289952	1
CRO_T127329	27.69604181	-0.053437132	0.445389378	-0.119978462	0.90450021	0.9998771
CRO_T117095	11.96388758	-0.079997608	0.666883568	-0.119957383	0.904516908	0.9998771
CRO_T122347	11.96388758	-0.079997608	0.666883568	-0.119957383	0.904516908	0.9998771
CRO_T127292	41.43926906	-0.044258227	0.369029532	-0.119931397	0.904537493	0.9998771
CRO_T118215	11.96490311	-0.079856447	0.66694254	-0.119735123	0.904692976	0.9998771
CRO_T113647	17.53731775	-0.066309507	0.554896731	-0.119498825	0.904880171	0.9998771
CRO_T140863	17.53731775	-0.066309507	0.554896731	-0.119498825	0.904880171	0.9998771
CRO_T113957	17.53928798	-0.066122542	0.55351493	-0.119459365	0.904911431	0.9998771
CRO_T127758	19.53852492	-0.065713284	0.550229056	-0.119428961	0.904935518	0.9998771
CRO_T120048	48.62953559	-0.040673496	0.342576672	-0.118728155	0.90549073	0.9998771
CRO_T115241	11.95467769	-0.079164628	0.667728167	-0.118558167	0.905625409	0.9998771
CRO_T126380	11.95467769	-0.079164628	0.667728167	-0.118558167	0.905625409	0.9998771
CRO_T136456	11.95664793	-0.078892667	0.666517134	-0.11836555	0.905778021	0.9998771
CRO_T125246	4.379231023	-0.129600049	1.095766854	-0.11827338	0.905851049	1
CRO_T123828	11.95372299	-0.079294624	0.670455684	-0.118269747	0.905853927	0.9998771
CRO_T111000	22.12597166	-0.058511349	0.495116194	-0.118177005	0.905927409	0.9998771
CRO_T100463	31.30334031	-0.049763712	0.42118727	-0.118151034	0.905947987	0.9998771
CRO_T113781	26.707821	-0.053822153	0.457282694	-0.117699957	0.906305401	0.9998771
CRO_T121364	12.9419438	-0.076528548	0.651114275	-0.117534741	0.906436315	0.9998771
CRO_T133703	10.97795043	-0.085438103	0.727102965	-0.11750482	0.906460025	1
CRO_T118231	10.97230675	-0.081478626	0.69594863	-0.117075632	0.90680012	1
CRO_T118759	11.95855734	-0.078618303	0.671904005	-0.117008237	0.906853526	0.9998771
CRO_T129858	17.53592796	-0.06498979	0.555572493	-0.116978056	0.906877443	0.9998771
CRO_T119626	39.46963201	-0.044037523	0.377066543	-0.116789791	0.907026634	0.9998771
CRO_T136124	4.381140433	-0.12881462	1.108257232	-0.116231698	0.907468916	1
CRO_T130130	11.96052757	-0.078334919	0.675551085	-0.115957061	0.907686572	0.9998771
CRO_T127911	26.6971605	-0.052561913	0.454351715	-0.115685517	0.907901785	0.9998771
CRO_T129843	35.86094373	-0.04564129	0.394632876	-0.115655061	0.907925923	0.9998771
CRO_T137726	44.06706074	-0.042105558	0.364201189	-0.115610711	0.907961074	0.9998771
CRO_T109614	16.54872268	-0.066177338	0.572803355	-0.115532385	0.908023152	0.9998771
CRO_T107213	10.9660218	-0.080129133	0.69415245	-0.115434488	0.908100744	1
CRO_T108484	10.9660218	-0.080129133	0.69415245	-0.115434488	0.908100744	1
CRO_T120097	10.9660218	-0.080129133	0.69415245	-0.115434488	0.908100744	1
CRO_T124119	10.9660218	-0.080129133	0.69415245	-0.115434488	0.908100744	1
CRO_T123397	30.30978925	-0.049428618	0.428522678	-0.115346562	0.908170434	0.9998771
CRO_T113637	11.95233321	-0.077363627	0.671601971	-0.115192675	0.908292405	0.9998771
CRO_T114417	43.05450945	-0.041836235	0.364041901	-0.114921482	0.908507358	0.9998771
CRO_T131219	10.96799204	-0.07983164	0.695756933	-0.114740704	0.90865065	1
CRO_T124975	47.63841357	-0.039639085	0.345941448	-0.11458322	0.90877548	0.9998771
CRO_T112253	16.5414222	-0.065373383	0.570952591	-0.114498794	0.908842402	0.9998771
CRO_T138776	10.96793121	-0.079840821	0.700287886	-0.114011426	0.909228736	1
CRO_T118561	34.87958832	-0.045385383	0.39922802	-0.113682861	0.9094892	0.9998771
